"customer_id","gender","age","senior_citizen","married","num_dependents","zip_code"
"7136-RVDTZ","Male",79,"Yes","No",0,94028
"7137-NAXML","Male",63,"No","No",0,94038
"7137-RYLPP","Male",75,"Yes","Yes",0,96074
"7138-GIRSH","Male",63,"No","No",0,93012
"7139-JZFVG","Male",37,"No","Yes",2,92646
"7140-ADSMJ","Male",23,"No","No",0,93635
"7142-HVGBG","Male",73,"Yes","Yes",0,91948
"7143-BQIBA","Male",32,"No","No",0,94954
"7145-FEJWU","Female",62,"No","No",2,94134
"7147-AYBAA","Male",62,"No","No",0,94702
"7148-XZPHA","Male",43,"No","Yes",3,95670
"7153-CHRBV","Female",54,"No","Yes",1,95249
"7153-OANIO","Male",48,"No","No",0,95460
"7156-MHUGY","Male",68,"Yes","No",0,90621
"7156-MXBJE","Female",29,"No","No",0,92127
"7157-SMCFK","Male",32,"No","No",2,91355
"7159-FVYPK","Female",23,"No","Yes",3,92223
"7159-NOKYQ","Male",42,"No","Yes",0,90640
"7161-DFHUF","Female",55,"No","Yes",0,96087
"7162-WPHPM","Male",44,"No","Yes",3,95432
"7163-OCEQI","Male",64,"No","Yes",2,94596
"7164-BPTUT","Male",55,"No","No",2,92220
"7167-PCEYD","Male",31,"No","No",0,92592
"7168-HDQHG","Female",56,"No","Yes",2,95919
"7169-YWAMK","Male",52,"No","Yes",1,94586
"7173-TETGO","Female",66,"Yes","Yes",0,92358
"7175-NTIXE","Female",26,"No","No",0,94061
"7176-WIONM","Female",24,"No","Yes",0,93514
"7176-WRTNX","Male",51,"No","No",0,93004
"7180-PISOG","Male",41,"No","Yes",0,93040
"7181-BQYBV","Female",52,"No","Yes",0,92845
"7181-OQCUT","Male",60,"No","No",0,93706
"7182-OVLBJ","Female",32,"No","Yes",3,95452
"7184-LRUUR","Female",22,"No","No",0,93635
"7188-CBBBA","Female",59,"No","No",0,91748
"7190-XHTWJ","Female",48,"No","No",0,91320
"7191-ADRGF","Male",63,"No","Yes",0,90504
"7196-LIWRH","Female",61,"No","No",0,95965
"7197-VOJMM","Male",59,"No","Yes",0,96124
"7198-GLXTC","Male",33,"No","No",0,90623
"7203-OYKCT","Male",45,"No","No",0,92266
"7205-BAIAD","Female",42,"No","No",0,93015
"7206-GZCDC","Female",75,"Yes","No",0,95551
"7206-PQBBZ","Male",76,"Yes","Yes",0,92336
"7207-RMRDB","Female",20,"No","Yes",0,93110
"7208-PSIHR","Female",50,"No","Yes",0,95548
"7209-JCUDS","Male",25,"No","No",0,95212
"7216-EWTRS","Female",78,"Yes","Yes",0,92663
"7216-KAOID","Male",27,"No","Yes",1,95401
"7217-JYHOQ","Male",30,"No","Yes",2,91505
"7218-HKQFK","Male",49,"No","Yes",0,92548
"7219-TLZHO","Female",27,"No","Yes",1,90640
"7225-CBZPL","Male",79,"Yes","Yes",0,93219
"7225-IILWY","Male",36,"No","Yes",1,95380
"7228-OMTPN","Male",32,"No","No",0,93110
"7228-PAQPD","Female",19,"No","No",0,92027
"7233-DRTRF","Male",47,"No","Yes",0,93701
"7233-IOQNP","Female",34,"No","Yes",0,96034
"7233-PAHHL","Male",57,"No","Yes",0,90280
"7234-FECYN","Female",78,"Yes","No",0,91776
"7234-KMNRQ","Male",21,"No","No",0,90272
"7235-NXZCP","Male",79,"Yes","No",0,96044
"7239-HZZCX","Male",21,"No","No",0,93535
"7240-ETPTR","Female",51,"No","Yes",0,94567
"7240-FQLHE","Female",68,"Yes","Yes",0,92114
"7241-AJHFS","Male",53,"No","No",0,92027
"7242-EDTYC","Male",48,"No","No",2,91962
"7242-QZLXF","Male",20,"No","No",3,92121
"7243-LCGGZ","Female",28,"No","No",0,91801
"7244-KXYZN","Female",25,"No","No",0,95357
"7244-QWYHG","Male",20,"No","Yes",0,92154
"7245-JMTTQ","Female",19,"No","No",0,91706
"7245-NIIWQ","Female",53,"No","No",0,93224
"7246-ZGQDF","Female",63,"No","No",3,92394
"7247-XOZPB","Male",52,"No","Yes",0,93641
"7248-VZQLC","Female",78,"Yes","No",0,94521
"7249-WBIYX","Male",63,"No","Yes",0,95625
"7250-EQKIY","Female",47,"No","Yes",2,92027
"7251-LJBQN","Female",74,"Yes","No",0,93267
"7251-XFOIL","Female",60,"No","No",0,95311
"7252-NTGSS","Female",43,"No","No",0,90277
"7253-UVNDW","Female",52,"No","No",0,93108
"7254-IQWOZ","Male",30,"No","No",0,96001
"7255-SSFBC","Male",42,"No","Yes",3,91324
"7266-GSSJX","Male",43,"No","Yes",2,95605
"7267-FRMJW","Female",25,"No","Yes",3,91024
"7268-IGMFD","Male",75,"Yes","No",0,93424
"7268-WNTCP","Male",45,"No","Yes",2,95514
"7269-JISCY","Female",48,"No","No",0,90720
"7270-BDIOA","Female",60,"No","No",0,95955
"7271-AJDTL","Female",64,"No","Yes",0,95816
"7272-QDCKA","Male",31,"No","No",0,95965
"7273-TEFQD","Male",67,"Yes","No",0,91746
"7274-CGTOD","Male",21,"No","No",0,94963
"7274-RTAPZ","Male",20,"No","No",0,90804
"7277-KAMWT","Male",23,"No","No",0,94578
"7277-OZCGZ","Female",40,"No","No",0,91978
"7278-CKDNC","Male",76,"Yes","No",0,93701
"7279-BUYWN","Female",66,"Yes","No",0,90620
"7279-NMVJC","Female",38,"No","No",0,90220
"7284-BUYEC","Female",46,"No","No",0,96134
"7284-ZZLOH","Male",37,"No","Yes",0,95701
"7285-KLOTR","Female",46,"No","Yes",0,94044
"7291-CDTMJ","Male",40,"No","No",0,92651
"7293-LSCDV","Female",32,"No","Yes",3,92704
"7294-TMAOP","Female",30,"No","No",0,94546
"7295-JOMMD","Female",34,"No","No",0,95135
"7296-PIXQY","Female",60,"No","Yes",2,94922
"7297-DVYGA","Female",61,"No","No",0,91790
"7298-IZWLY","Female",43,"No","No",0,90249
"7299-GNVPL","Female",19,"No","Yes",2,95318
"7301-ABVAD","Female",37,"No","No",0,91607
"7302-ZHMHP","Female",35,"No","No",0,92118
"7305-ZWMAJ","Male",45,"No","Yes",0,95361
"7306-YDSOI","Male",32,"No","Yes",1,92259
"7310-EGVHZ","Male",35,"No","No",0,90036
"7311-MQJCH","Female",54,"No","No",0,92592
"7312-XSBAT","Male",47,"No","No",0,93305
"7314-OXENN","Male",42,"No","No",0,92592
"7315-WYOAW","Male",29,"No","No",0,90405
"7317-GGVPB","Male",57,"No","Yes",0,95651
"7318-EIVKO","Male",38,"No","No",0,93461
"7319-VENRZ","Male",19,"No","No",0,92688
"7319-ZNRTR","Male",43,"No","Yes",2,95673
"7321-KKSDU","Male",38,"No","No",2,91108
"7321-PKUYW","Female",46,"No","No",0,95417
"7321-VGNKU","Female",45,"No","Yes",0,96074
"7321-ZNSLA","Male",58,"No","Yes",3,96022
"7322-OCWHC","Male",73,"Yes","Yes",0,92870
"7325-ENZFI","Female",37,"No","No",0,95064
"7326-RIGQZ","Male",48,"No","Yes",3,90230
"7328-OWMOM","Female",63,"No","No",0,92111
"7328-ZJAJO","Female",19,"No","Yes",2,95409
"7330-WZLNC","Female",25,"No","No",0,96080
"7336-RLLRH","Male",42,"No","Yes",0,92054
"7337-CINUD","Female",48,"No","Yes",3,95245
"7338-ERIVA","Male",40,"No","No",0,96027
"7339-POGZN","Female",24,"No","No",0,91107
"7340-KEFQE","Female",23,"No","Yes",2,92703
"7341-LXCAF","Male",24,"No","Yes",0,94705
"7343-EOBEU","Male",19,"No","Yes",0,92677
"7346-MEDWM","Female",48,"No","No",0,92234
"7349-ALMUX","Male",35,"No","No",0,91730
"7351-KYHQH","Female",67,"Yes","No",0,92028
"7351-MHQVU","Female",43,"No","No",0,95689
"7353-YOWFP","Female",41,"No","No",0,95007
"7354-OIJLX","Male",52,"No","No",0,90305
"7356-AYNJP","Female",33,"No","No",0,95219
"7356-IWLFW","Male",43,"No","Yes",1,95571
"7359-PTSXY","Male",36,"No","No",0,92780
"7359-SSBJK","Female",80,"Yes","No",0,90605
"7359-WWYJV","Male",53,"No","Yes",0,90044
"7361-YPXFS","Female",67,"Yes","No",0,92227
"7363-QTBIW","Female",24,"No","Yes",0,95066
"7365-BVCJH","Male",40,"No","No",0,96091
"7369-TRPFD","Male",62,"No","No",0,91311
"7375-WMVMT","Male",75,"Yes","Yes",0,92595
"7377-DMMRI","Male",35,"No","No",0,93221
"7379-FNIUJ","Male",49,"No","No",0,96146
"7379-POKDZ","Male",31,"No","Yes",0,93536
"7382-DFJTU","Male",63,"No","No",0,93634
"7384-GHBPI","Male",61,"No","Yes",0,91773
"7389-KBFIT","Female",31,"No","Yes",2,93513
"7392-YYPYJ","Male",26,"No","No",0,92706
"7394-FKDNK","Female",62,"No","Yes",0,92126
"7394-LWLYN","Female",57,"No","No",0,94610
"7395-IGJOS","Male",70,"Yes","Yes",0,95971
"7395-XWZOY","Male",45,"No","No",0,94585
"7396-VJUZB","Male",33,"No","Yes",2,95573
"7398-HPYZQ","Male",30,"No","Yes",0,92223
"7398-LXGYX","Male",53,"No","Yes",0,92268
"7398-SKNQZ","Female",51,"No","Yes",0,90241
"7399-QHBJS","Female",56,"No","Yes",3,92027
"7401-JIXNM","Female",27,"No","Yes",0,93203
"7401-RUBNK","Female",25,"No","Yes",0,93665
"7402-EYFXX","Male",65,"Yes","No",0,95563
"7402-PWYJJ","Female",21,"No","Yes",0,95841
"7404-JLKQG","Female",21,"No","No",0,93226
"7407-SUJIZ","Male",33,"No","No",0,90061
"7408-OFWXJ","Female",23,"No","Yes",0,93728
"7409-JURKQ","Female",29,"No","Yes",0,91780
"7409-KIUTL","Female",80,"Yes","No",0,92027
"7410-KTVFV","Male",53,"No","Yes",0,95950
"7410-OIEDU","Male",29,"No","No",0,90230
"7410-YTJIK","Female",35,"No","No",0,95501
"7416-CKTEP","Female",54,"No","Yes",0,90715
"7421-ZLUPA","Female",57,"No","No",0,93230
"7422-WNBTY","Male",35,"No","Yes",0,92341
"7426-GSWPO","Male",78,"Yes","No",0,96122
"7426-RHZGU","Male",41,"No","No",0,94603
"7426-WEIJX","Male",71,"Yes","Yes",1,96146
"7427-AUFPY","Male",27,"No","No",0,95951
"7432-FFVAR","Female",23,"No","Yes",3,92392
"7434-SHXLS","Female",21,"No","No",0,95254
"7435-ZNUYY","Male",24,"No","No",0,95551
"7439-DKZTW","Male",49,"No","No",0,95043
"7442-YGZFK","Male",31,"No","No",0,91906
"7445-WMRBW","Female",49,"No","No",0,95233
"7446-KQISO","Male",62,"No","Yes",3,93292
"7446-SFAOA","Female",54,"No","Yes",0,95407
"7446-YPODE","Male",75,"Yes","No",0,93517
"7449-HVPIV","Male",38,"No","Yes",3,91913
"7450-NWRTR","Male",76,"Yes","No",0,92126
"7452-FOLON","Male",45,"No","No",2,93270
"7459-IMVYU","Male",51,"No","No",0,91709
"7459-RRWQZ","Female",51,"No","No",0,92130
"7460-ITWWP","Female",67,"Yes","Yes",0,94621
"7463-IFMQU","Female",44,"No","Yes",0,93242
"7465-ZZRVX","Male",63,"No","No",0,95307
"7469-LKBCI","Male",21,"No","No",0,90013
"7470-DYNOE","Male",37,"No","No",0,91789
"7470-MCQTK","Female",42,"No","Yes",0,93201
"7471-MQPOS","Male",74,"Yes","Yes",3,90808
"7471-WNSUF","Male",23,"No","Yes",0,94121
"7472-EQOAV","Male",76,"Yes","Yes",2,92677
"7473-ZBDSN","Female",38,"No","Yes",3,94595
"7479-NITWS","Male",35,"No","No",0,92341
"7480-QNVZJ","Male",65,"Yes","No",0,90005
"7480-SPLEF","Male",63,"No","Yes",2,93621
"7481-ATQQS","Female",76,"Yes","No",0,95006
"7483-IQWIB","Male",33,"No","Yes",1,92256
"7486-KSRVI","Male",56,"No","No",0,95630
"7488-MXJIV","Female",63,"No","No",0,93202
"7492-TAFJD","Male",26,"No","Yes",0,90803
"7493-GVFIO","Male",56,"No","No",0,95202
"7493-TPUWZ","Male",64,"No","No",0,95619
"7495-OOKFY","Female",74,"Yes","Yes",1,90063
"7501-IWUNG","Female",57,"No","Yes",0,93265
"7501-VTYLJ","Female",21,"No","No",1,95864
"7502-BNYGS","Female",29,"No","Yes",0,93280
"7503-EPSZW","Female",45,"No","Yes",3,95675
"7503-MIOGA","Female",68,"Yes","Yes",0,93461
"7503-QQRVF","Male",74,"Yes","Yes",0,95127
"7503-ZGUZJ","Male",25,"No","No",0,92505
"7504-UWHNB","Male",42,"No","No",0,94591
"7508-DQAKK","Female",21,"No","No",0,95682
"7508-KBIMB","Male",33,"No","Yes",3,95327
"7508-MYBOG","Male",20,"No","Yes",0,95363
"7508-SMHXL","Female",72,"Yes","No",0,94109
"7511-YMXVQ","Male",54,"No","No",0,90262
"7515-LODFU","Male",67,"Yes","No",0,96013
"7516-GMHUV","Male",77,"Yes","Yes",0,93634
"7517-LDMPS","Female",31,"No","No",0,95356
"7517-SAWMO","Female",31,"No","Yes",0,91344
"7519-JTWQH","Female",30,"No","No",0,92233
"7520-HQWJU","Female",22,"No","Yes",1,92070
"7521-AFHAB","Female",45,"No","Yes",2,93602
"7521-YXVZY","Male",38,"No","No",3,95667
"7524-VRLPL","Male",71,"Yes","No",0,95459
"7526-BEZQB","Male",39,"No","No",0,90260
"7526-IVLYU","Male",46,"No","No",0,94108
"7527-QNRUS","Male",33,"No","Yes",3,92027
"7529-ZDFXI","Male",79,"Yes","Yes",0,91750
"7530-HDYDS","Female",26,"No","No",0,90712
"7531-GQHME","Male",34,"No","No",0,92582
"7534-BFESC","Male",69,"Yes","No",0,92122
"7537-CBQUZ","Male",68,"Yes","No",0,95012
"7537-RBWEA","Female",19,"No","No",0,95558
"7538-GWHML","Female",52,"No","No",0,93244
"7541-YLXCL","Male",25,"No","No",0,91767
"7542-CYDDM","Male",61,"No","No",0,95382
"7544-ZVIKX","Male",33,"No","Yes",2,95678
"7547-EKNFS","Male",37,"No","Yes",0,95420
"7548-SEPYI","Female",62,"No","No",0,92592
"7549-MYGPK","Female",48,"No","Yes",0,94040
"7550-WIQVA","Male",34,"No","Yes",1,95677
"7551-DACSP","Male",49,"No","Yes",1,96040
"7551-JOHTI","Female",54,"No","No",0,90265
"7552-KEYGT","Male",53,"No","Yes",0,96076
"7554-AKDQF","Female",27,"No","Yes",0,91024
"7554-NEWDD","Male",44,"No","No",0,90815
"7558-IMLMT","Male",48,"No","Yes",2,90680
"7560-QJAVJ","Female",60,"No","No",0,95917
"7560-QRBXH","Female",32,"No","No",0,95695
"7562-GSUHK","Female",40,"No","No",0,95327
"7562-UXTPG","Female",40,"No","No",0,91303
"7563-BIUPC","Male",30,"No","No",0,92122
"7564-GHCVB","Female",27,"No","Yes",0,93452
"7566-DSRLQ","Female",54,"No","Yes",0,91701
"7567-ECMCM","Male",23,"No","No",0,94506
"7568-PODML","Male",34,"No","No",0,95076
"7569-NMZYQ","Female",33,"No","Yes",3,95461
"7570-WELNY","Female",52,"No","Yes",0,91423
"7571-YXDAD","Female",37,"No","No",0,95618
"7572-KPVKK","Male",44,"No","No",1,94024
"7576-ASEJU","Female",38,"No","Yes",0,91702
"7576-JMYWV","Female",76,"Yes","Yes",1,95046
"7576-OYWBN","Male",71,"Yes","No",0,94402
"7577-SWIFR","Male",49,"No","No",0,91206
"7579-KKLOE","Male",59,"No","Yes",0,93219
"7579-OOPEC","Female",75,"Yes","Yes",0,92059
"7580-UGXNC","Female",73,"Yes","No",0,90232
"7581-EBBOU","Female",49,"No","No",0,95689
"7586-ZATGZ","Male",59,"No","No",0,96123
"7587-AOVVU","Male",39,"No","Yes",1,95521
"7587-RZNME","Male",23,"No","No",0,91355
"7590-VHVEG","Female",36,"No","Yes",0,90001
"7593-JNWRU","Male",61,"No","Yes",1,94538
"7593-XFKDI","Male",39,"No","No",0,90031
"7594-LZNWR","Male",67,"Yes","No",0,95826
"7594-RQHXR","Female",20,"No","No",0,91722
"7595-EHCDL","Male",48,"No","Yes",2,93454
"7595-EUIVN","Female",53,"No","No",0,95422
"7596-IIWYC","Female",62,"No","No",0,95629
"7596-LDUXP","Female",61,"No","No",0,94572
"7596-ZYWBB","Female",19,"No","No",0,93312
"7598-UAASY","Male",19,"No","Yes",0,94940
"7599-FKVXZ","Male",54,"No","Yes",0,91030
"7599-NTMDP","Female",32,"No","Yes",2,95237
"7601-DHFWZ","Female",54,"No","No",0,93063
"7601-GNDYK","Male",52,"No","Yes",3,92595
"7601-WFVZV","Male",35,"No","No",0,95936
"7602-DBTOU","Female",46,"No","Yes",0,94121
"7602-MVRMB","Female",62,"No","Yes",1,93623
"7603-USHJS","Male",27,"No","No",1,91775
"7605-BDWDC","Female",35,"No","No",0,91752
"7605-SNLQG","Female",42,"No","Yes",0,90249
"7606-BPHHN","Male",39,"No","No",0,92253
"7607-QKKTJ","Male",25,"No","Yes",2,92354
"7608-RGIRO","Male",62,"No","No",1,95901
"7609-NRNCA","Female",21,"No","No",0,95246
"7609-YBPXG","Male",60,"No","No",0,92602
"7610-TVOPG","Male",48,"No","No",0,95255
"7611-YKYTC","Male",50,"No","Yes",2,95225
"7613-LLQFO","Male",41,"No","No",0,95601
"7614-QVWQL","Male",57,"No","Yes",0,92627
"7615-ESMYF","Female",23,"No","Yes",0,92117
"7617-EYGLW","Male",62,"No","No",0,95423
"7619-ODSGN","Male",63,"No","Yes",2,92610
"7619-PLRLP","Female",41,"No","Yes",0,92007
"7621-VPNET","Female",60,"No","Yes",0,91006
"7622-FWGEW","Male",71,"Yes","Yes",0,92626
"7622-NXQZR","Male",29,"No","No",0,91304
"7623-HKYRK","Male",46,"No","No",1,93518
"7623-TRNQN","Male",34,"No","No",1,95642
"7625-XCQRH","Female",48,"No","No",0,93267
"7627-JKIAZ","Female",62,"No","Yes",0,95116
"7629-WFGLW","Female",80,"Yes","Yes",0,94301
"7629-WIXZF","Female",32,"No","No",0,94903
"7632-MNYOY","Male",69,"Yes","No",0,96148
"7632-YUTXB","Female",52,"No","Yes",2,94970
"7633-MVPUY","Male",50,"No","Yes",0,91765
"7634-HLQJR","Female",52,"No","Yes",1,95039
"7634-WSWDB","Female",22,"No","No",1,93270
"7636-OWBPG","Male",79,"Yes","No",0,96001
"7636-PEPNS","Female",44,"No","Yes",3,90274
"7636-XUHWW","Male",56,"No","No",0,93622
"7638-QVMVY","Female",63,"No","No",0,93292
"7639-LIAYI","Male",23,"No","No",0,90057
"7639-OPLNG","Male",56,"No","Yes",0,92107
"7639-SUPCW","Female",32,"No","No",0,95442
"7641-EUYET","Male",76,"Yes","Yes",0,93668
"7641-TQFHN","Male",21,"No","No",1,93704
"7643-RCHXS","Female",31,"No","Yes",3,96065
"7644-OMVMY","Male",56,"No","Yes",1,90029
"7647-GYYKX","Female",48,"No","Yes",4,92069
"7649-PHJVR","Male",22,"No","No",0,93446
"7649-SIJJF","Male",36,"No","Yes",0,94608
"7654-YWJUF","Male",61,"No","Yes",0,91040
"7657-DYEPJ","Male",73,"Yes","No",0,90024
"7658-UYUQS","Male",71,"Yes","Yes",0,92835
"7660-HDPJV","Female",51,"No","No",0,90810
"7661-CPURM","Male",49,"No","No",0,91803
"7663-CUXZB","Male",34,"No","Yes",0,95537
"7663-RGWBC","Male",44,"No","No",0,90049
"7663-YJHSN","Female",33,"No","Yes",0,95039
"7663-ZTEGJ","Male",46,"No","No",0,92027
"7665-NKLAV","Female",19,"No","Yes",3,94566
"7665-TOALD","Female",25,"No","No",0,92592
"7665-VIGUD","Male",40,"No","No",0,93108
"7666-WKRON","Female",39,"No","No",0,95367
"7668-XCFYV","Female",77,"Yes","Yes",0,91741
"7669-LCRSD","Male",49,"No","Yes",2,96047
"7670-ZBPOQ","Female",59,"No","Yes",0,95316
"7672-VFMXZ","Male",31,"No","Yes",0,90815
"7673-BQGKU","Female",64,"No","Yes",3,92009
"7673-LPRNY","Female",43,"No","No",0,91104
"7674-YTAFD","Female",64,"No","No",0,91343
"7675-OZCZG","Female",76,"Yes","No",0,92028
"7677-SJJJK","Male",26,"No","Yes",0,95746
"7682-AZNDK","Male",25,"No","Yes",3,95987
"7683-CBDKJ","Male",42,"No","Yes",1,93550
"7684-XSZIY","Male",53,"No","Yes",3,95650
"7688-AWMDX","Male",21,"No","Yes",0,92131
"7690-KPNCU","Male",20,"No","Yes",0,95573
"7691-KGKGP","Male",31,"No","Yes",1,92656
"7691-XVTZH","Female",30,"No","Yes",0,95004
"7693-LCKZL","Male",57,"No","Yes",1,92036
"7693-QPEFS","Male",75,"Yes","No",0,95017
"7694-VLBWQ","Male",61,"No","Yes",0,92118
"7695-PKLCZ","Female",32,"No","No",0,93908
"7696-AMHOD","Female",23,"No","Yes",1,92028
"7696-CFTAT","Male",24,"No","Yes",3,91765
"7698-YFGEZ","Male",55,"No","No",0,92509
"7703-ZEKEF","Male",47,"No","No",0,92249
"7706-DZNKK","Male",63,"No","No",0,93551
"7706-YLMQA","Female",30,"No","No",0,93638
"7707-PYBBH","Male",49,"No","No",0,92356
"7710-JSYOA","Female",59,"No","Yes",1,92059
"7711-GQBZC","Female",42,"No","Yes",1,95207
"7711-YIJWC","Male",21,"No","Yes",2,96088
"7714-YXSMB","Female",60,"No","No",0,92612
"7716-YTYHG","Female",41,"No","Yes",0,93030
"7717-BICXI","Male",37,"No","Yes",3,93645
"7718-RXDGG","Male",54,"No","Yes",0,95658
"7718-UPSKJ","Female",59,"No","Yes",0,92116
"7721-DVEKZ","Female",42,"No","No",0,91360
"7721-JXEAW","Male",23,"No","Yes",0,95624
"7722-CVFXN","Male",50,"No","Yes",3,95064
"7722-VJRQD","Male",38,"No","Yes",0,95606
"7727-SHVZV","Female",56,"No","No",0,95926
"7729-JTEEC","Male",33,"No","Yes",1,96146
"7729-XBTWX","Male",62,"No","Yes",2,94583
"7730-CLDSV","Female",61,"No","Yes",2,94513
"7730-IUTDZ","Male",63,"No","No",0,91311
"7733-UDMTP","Female",65,"Yes","No",0,93726
"7734-DBOAI","Female",42,"No","Yes",2,94567
"7739-LAXOG","Female",51,"No","Yes",0,95825
"7740-BTPUX","Male",72,"Yes","Yes",0,95459
"7740-KKCXF","Male",61,"No","Yes",0,90039
"7742-MYPGI","Female",39,"No","Yes",2,95426
"7743-EXURX","Male",47,"No","Yes",1,91208
"7746-AWNQW","Female",62,"No","No",0,92037
"7746-QYVCO","Male",57,"No","Yes",0,92282
"7748-UMTRK","Female",80,"Yes","No",1,94132
"7750-EYXWZ","Female",62,"No","No",0,92284
"7752-XUSCI","Female",20,"No","No",0,92325
"7753-USQYQ","Male",47,"No","No",0,91792
"7754-IXRMC","Female",39,"No","No",0,93422
"7758-UJWYS","Male",31,"No","Yes",1,94030
"7758-XKCBS","Male",56,"No","No",0,91335
"7760-OYPDY","Female",32,"No","No",2,90056
"7762-ONLJY","Female",62,"No","Yes",3,95834
"7762-URZQH","Male",30,"No","Yes",0,90291
"7764-BDPEE","Male",50,"No","No",3,94542
"7765-LWVVH","Female",39,"No","Yes",2,95420
"7766-CLTIC","Female",58,"No","No",0,95452
"7767-UXAGJ","Male",37,"No","No",0,95713
"7771-CFQRQ","Female",32,"No","Yes",3,95338
"7771-ZONAT","Male",62,"No","No",0,94973
"7774-OJSXI","Male",53,"No","No",0,96150
"7776-QGYJC","Female",64,"No","Yes",5,96019
"7776-QWNFX","Male",71,"Yes","Yes",0,91710
"7777-UNYHB","Female",43,"No","Yes",1,93673
"7779-LGOVN","Male",74,"Yes","Yes",0,96074
"7779-ORAEL","Male",77,"Yes","Yes",0,95346
"7780-OTDSO","Male",51,"No","Yes",0,95428
"7781-EWARA","Male",19,"No","Yes",3,96011
"7781-HVGMK","Female",56,"No","Yes",0,92304
"7783-YKGDV","Female",49,"No","No",0,92518
"7785-RDVIG","Female",53,"No","Yes",2,92543
"7786-WBJYI","Female",31,"No","No",0,92130
"7787-BNTZM","Male",56,"No","No",0,95427
"7789-CRUVC","Female",77,"Yes","Yes",0,92107
"7789-HKSBS","Female",79,"Yes","Yes",0,90713
"7794-JASDG","Male",37,"No","No",0,92596
"7795-CFOCW","Male",53,"No","No",0,90004
"7797-EJMDP","Female",34,"No","No",0,95336
"7798-JVXYM","Female",52,"No","No",0,95638
"7799-DSEWS","Male",22,"No","No",0,94544
"7799-LGRDP","Female",42,"No","No",0,90713
"7801-CEDNV","Male",33,"No","Yes",0,90304
"7801-KICAO","Female",43,"No","No",0,91103
"7802-EFKNY","Male",37,"No","Yes",0,92374
"7803-XOCCZ","Female",54,"No","Yes",2,92539
"7808-DVWEP","Male",51,"No","Yes",0,95926
"7811-JIVPF","Female",44,"No","No",0,90805
"7812-FZHPE","Female",31,"No","Yes",2,93426
"7813-TKCVO","Female",23,"No","Yes",0,91377
"7813-ZGGAW","Male",68,"Yes","No",0,95703
"7814-LEEVE","Female",60,"No","Yes",0,95949
"7815-PDTHL","Male",64,"No","No",0,91401
"7816-VGHTO","Female",61,"No","Yes",2,95674
"7817-BOQPW","Female",32,"No","No",0,95562
"7817-OMJNA","Male",23,"No","No",0,93546
"7820-ZYGNY","Male",33,"No","No",0,91746
"7821-DPRQE","Male",25,"No","Yes",0,95207
"7823-JSOAG","Male",39,"No","No",0,95476
"7824-PANSQ","Male",52,"No","No",0,93546
"7825-ECJRF","Female",43,"No","No",1,91350
"7825-GKXMW","Female",41,"No","No",0,92121
"7826-VVKWT","Female",69,"Yes","Yes",1,92114
"7831-QGOXH","Female",27,"No","No",0,95525
"7833-PKIHD","Male",59,"No","Yes",0,92260
"7838-LAZFO","Male",38,"No","Yes",0,93230
"7839-NUIAA","Female",27,"No","Yes",1,96108
"7839-QRKXN","Female",62,"No","No",0,91203
"7841-FCRQD","Female",27,"No","Yes",0,91789
"7841-TZDMQ","Male",19,"No","No",0,91352
"7845-URHJN","Female",24,"No","Yes",0,91745
"7850-THJMU","Female",40,"No","Yes",2,96061
"7850-VWJUU","Female",37,"No","No",0,90715
"7851-FLGGQ","Male",49,"No","No",0,95692
"7851-WZEKY","Female",32,"No","No",0,95219
"7852-LECYP","Male",79,"Yes","Yes",0,90019
"7853-GVUDZ","Female",55,"No","Yes",1,90004
"7853-OETYL","Female",40,"No","Yes",0,91790
"7853-WNZSY","Male",58,"No","No",0,95317
"7854-EDSSA","Male",46,"No","No",0,95404
"7854-EKTJL","Female",31,"No","No",5,93901
"7854-FOKSF","Male",54,"No","No",0,93560
"7855-DIWPO","Female",60,"No","No",0,95683
"7856-GANIL","Male",71,"Yes","Yes",0,92606
"7858-GTZSP","Female",33,"No","No",0,93954
"7860-KSUGX","Male",25,"No","Yes",0,90806
"7860-UXCRM","Male",22,"No","Yes",2,91775
"7861-UVUFT","Female",36,"No","Yes",0,95683
"7868-BGSZA","Male",30,"No","Yes",0,92504
"7868-TMWMZ","Female",69,"Yes","Yes",0,94703
"7869-ZYDST","Male",33,"No","Yes",0,96046
"7872-BAAZR","Female",49,"No","Yes",1,90650
"7872-RDDLZ","Female",68,"Yes","No",0,95587
"7873-CVMAW","Male",61,"No","No",0,91405
"7874-ECPQJ","Female",57,"No","No",2,93285
"7876-AEHIG","Female",48,"No","No",0,94015
"7876-BEUTG","Female",34,"No","No",0,94066
"7876-DNYAP","Female",29,"No","Yes",2,95986
"7878-JGDKK","Male",38,"No","No",0,93662
"7878-RTCZG","Female",55,"No","No",0,90302
"7879-CGSFV","Male",19,"No","No",0,92386
"7880-XSOJX","Male",50,"No","No",0,92840
"7881-EVUAD","Female",49,"No","No",0,95966
"7881-INRLC","Male",34,"No","No",0,94403
"7883-ROJOC","Female",33,"No","Yes",0,94956
"7890-VYYWG","Male",67,"Yes","Yes",0,95982
"7892-POOKP","Female",23,"No","Yes",3,90010
"7892-QVYKW","Female",25,"No","Yes",1,92020
"7893-IXHRQ","Male",53,"No","No",0,95826
"7895-VONWT","Female",20,"No","No",0,90266
"7898-PDWQE","Male",22,"No","Yes",0,95955
"7901-HXJVA","Male",20,"No","No",0,95928
