"customer_id","status","churn_label","churn_category","churn_reason"
"7471-MQPOS","Stayed","No","",""
"7471-WNSUF","Stayed","No","",""
"7472-EQOAV","Stayed","No","",""
"7473-ZBDSN","Stayed","No","",""
"7479-NITWS","Churned","Yes","Price","Price too high"
"7480-QNVZJ","Churned","Yes","Dissatisfaction","Network reliability"
"7480-SPLEF","Stayed","No","",""
"7481-ATQQS","Churned","Yes","Attitude","Attitude of support person"
"7483-IQWIB","Stayed","No","",""
"7486-KSRVI","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"7488-MXJIV","Churned","Yes","Competitor","Competitor had better devices"
"7492-TAFJD","Stayed","No","",""
"7493-GVFIO","Stayed","No","",""
"7493-TPUWZ","Churned","Yes","Competitor","Competitor had better devices"
"7495-OOKFY","Churned","Yes","Competitor","Competitor made better offer"
"7501-IWUNG","Stayed","No","",""
"7501-VTYLJ","Joined","No","",""
"7502-BNYGS","Stayed","No","",""
"7503-EPSZW","Stayed","No","",""
"7503-MIOGA","Stayed","No","",""
"7503-QQRVF","Churned","Yes","Competitor","Competitor had better devices"
"7503-ZGUZJ","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"7504-UWHNB","Stayed","No","",""
"7508-DQAKK","Stayed","No","",""
"7508-KBIMB","Stayed","No","",""
"7508-MYBOG","Churned","Yes","Competitor","Competitor had better devices"
"7508-SMHXL","Stayed","No","",""
"7511-YMXVQ","Churned","Yes","Competitor","Competitor had better devices"
"7515-LODFU","Stayed","No","",""
"7516-GMHUV","Stayed","No","",""
"7517-LDMPS","Stayed","No","",""
"7517-SAWMO","Churned","Yes","Attitude","Attitude of support person"
"7519-JTWQH","Stayed","No","",""
"7520-HQWJU","Stayed","No","",""
"7521-AFHAB","Stayed","No","",""
"7521-YXVZY","Joined","No","",""
"7524-VRLPL","Stayed","No","",""
"7526-BEZQB","Churned","Yes","Attitude","Attitude of support person"
"7526-IVLYU","Joined","No","",""
"7527-QNRUS","Stayed","No","",""
"7529-ZDFXI","Stayed","No","",""
"7530-HDYDS","Churned","Yes","Attitude","Attitude of support person"
"7531-GQHME","Stayed","No","",""
"7534-BFESC","Churned","Yes","Competitor","Competitor made better offer"
"7537-CBQUZ","Stayed","No","",""
"7537-RBWEA","Joined","No","",""
"7538-GWHML","Churned","Yes","Competitor","Competitor made better offer"
"7541-YLXCL","Churned","Yes","Other","Don't know"
"7542-CYDDM","Stayed","No","",""
"7544-ZVIKX","Stayed","No","",""
"7547-EKNFS","Churned","Yes","Attitude","Attitude of service provider"
"7548-SEPYI","Churned","Yes","Competitor","Competitor made better offer"
"7549-MYGPK","Churned","Yes","Price","Price too high"
"7550-WIQVA","Stayed","No","",""
"7551-DACSP","Churned","Yes","Competitor","Competitor made better offer"
"7551-JOHTI","Churned","Yes","Attitude","Attitude of support person"
"7552-KEYGT","Stayed","No","",""
"7554-AKDQF","Stayed","No","",""
"7554-NEWDD","Stayed","No","",""
"7558-IMLMT","Stayed","No","",""
"7560-QJAVJ","Stayed","No","",""
"7560-QRBXH","Stayed","No","",""
"7562-GSUHK","Churned","Yes","Competitor","Competitor made better offer"
"7562-UXTPG","Stayed","No","",""
"7563-BIUPC","Churned","Yes","Competitor","Competitor made better offer"
"7564-GHCVB","Stayed","No","",""
"7566-DSRLQ","Stayed","No","",""
"7567-ECMCM","Stayed","No","",""
"7568-PODML","Churned","Yes","Competitor","Competitor had better devices"
"7569-NMZYQ","Stayed","No","",""
"7570-WELNY","Stayed","No","",""
"7571-YXDAD","Churned","Yes","Price","Long distance charges"
"7572-KPVKK","Stayed","No","",""
"7576-ASEJU","Stayed","No","",""
"7576-JMYWV","Stayed","No","",""
"7576-OYWBN","Churned","Yes","Competitor","Competitor had better devices"
"7577-SWIFR","Joined","No","",""
"7579-KKLOE","Stayed","No","",""
"7579-OOPEC","Churned","Yes","Competitor","Competitor had better devices"
"7580-UGXNC","Churned","Yes","Price","Extra data charges"
"7581-EBBOU","Stayed","No","",""
"7586-ZATGZ","Stayed","No","",""
"7587-AOVVU","Stayed","No","",""
"7587-RZNME","Churned","Yes","Price","Lack of affordable download/upload speed"
"7590-VHVEG","Joined","No","",""
"7593-JNWRU","Churned","Yes","Price","Extra data charges"
"7593-XFKDI","Churned","Yes","Price","Extra data charges"
"7594-LZNWR","Stayed","No","",""
"7594-RQHXR","Churned","","Other","Deceased"
"7595-EHCDL","Stayed","No","",""
"7595-EUIVN","Churned","Yes","Competitor","Competitor had better devices"
"7596-IIWYC","Stayed","No","",""
"7596-LDUXP","Stayed","No","",""
"7596-ZYWBB","Stayed","No","",""
"7598-UAASY","Churned","Yes","Competitor","Competitor had better devices"
"7599-FKVXZ","Churned","Yes","Other","Don't know"
"7599-NTMDP","Stayed","No","",""
"7601-DHFWZ","Stayed","No","",""
"7601-GNDYK","Stayed","No","",""
"7601-WFVZV","Joined","No","",""
"7602-DBTOU","Stayed","No","",""
"7602-MVRMB","Stayed","No","",""
"7603-USHJS","Churned","Yes","Attitude","Attitude of support person"
"7605-BDWDC","Stayed","No","",""
"7605-SNLQG","Stayed","No","",""
"7606-BPHHN","Stayed","No","",""
"7607-QKKTJ","Stayed","No","",""
"7608-RGIRO","Stayed","No","",""
"7609-NRNCA","Stayed","No","",""
"7609-YBPXG","Stayed","No","",""
"7610-TVOPG","Stayed","No","",""
"7611-YKYTC","Stayed","No","",""
"7613-LLQFO","Churned","Yes","Dissatisfaction","Limited range of services"
"7614-QVWQL","Churned","","Other","Moved"
"7615-ESMYF","Churned","Yes","Competitor","Competitor made better offer"
"7617-EYGLW","Joined","No","",""
"7619-ODSGN","Churned","Yes","Attitude","Attitude of support person"
"7619-PLRLP","Stayed","No","",""
"7621-VPNET","Stayed","No","",""
"7622-FWGEW","Stayed","No","",""
"7622-NXQZR","Stayed","No","",""
"7623-HKYRK","Stayed","No","",""
"7623-TRNQN","Churned","Yes","Price","Extra data charges"
"7625-XCQRH","Churned","Yes","Dissatisfaction","Network reliability"
"7627-JKIAZ","Churned","Yes","Competitor","Competitor offered higher download speeds"
"7629-WFGLW","Stayed","No","",""
"7629-WIXZF","Stayed","No","",""
"7632-MNYOY","Churned","Yes","Attitude","Attitude of service provider"
"7632-YUTXB","Stayed","No","",""
"7633-MVPUY","Stayed","No","",""
"7634-HLQJR","Stayed","No","",""
"7634-WSWDB","Stayed","No","",""
"7636-OWBPG","Stayed","No","",""
"7636-PEPNS","Stayed","No","",""
"7636-XUHWW","Joined","No","",""
"7638-QVMVY","Churned","Yes","Attitude","Attitude of support person"
"7639-LIAYI","Stayed","No","",""
"7639-OPLNG","Stayed","No","",""
"7639-SUPCW","Churned","Yes","Competitor","Competitor made better offer"
"7641-EUYET","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"7641-TQFHN","Stayed","No","",""
"7643-RCHXS","Stayed","No","",""
"7644-OMVMY","Stayed","No","",""
"7647-GYYKX","Stayed","No","",""
"7649-PHJVR","Stayed","No","",""
"7649-SIJJF","Stayed","No","",""
"7654-YWJUF","Stayed","No","",""
"7657-DYEPJ","Churned","Yes","Price","Lack of affordable download/upload speed"
"7658-UYUQS","Stayed","No","",""
"7660-HDPJV","Churned","Yes","Dissatisfaction","Poor expertise of online support"
"7661-CPURM","Stayed","No","",""
"7663-CUXZB","Stayed","No","",""
"7663-RGWBC","Churned","Yes","Other","Don't know"
"7663-YJHSN","Stayed","No","",""
"7663-ZTEGJ","Stayed","No","",""
"7665-NKLAV","Stayed","No","",""
"7665-TOALD","Churned","Yes","Competitor","Competitor made better offer"
"7665-VIGUD","Stayed","No","",""
"7666-WKRON","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"7668-XCFYV","Stayed","No","",""
"7669-LCRSD","Stayed","No","",""
"7670-ZBPOQ","Stayed","No","",""
"7672-VFMXZ","Stayed","No","",""
"7673-BQGKU","Stayed","No","",""
"7673-LPRNY","Stayed","No","",""
"7674-YTAFD","Stayed","No","",""
"7675-OZCZG","Churned","Yes","Competitor","Competitor made better offer"
"7677-SJJJK","Stayed","No","",""
"7682-AZNDK","Stayed","No","",""
"7683-CBDKJ","Churned","Yes","Competitor","Competitor had better devices"
"7684-XSZIY","Stayed","No","",""
"7688-AWMDX","Stayed","No","",""
"7690-KPNCU","Stayed","No","",""
"7691-KGKGP","Stayed","No","",""
"7691-XVTZH","Stayed","No","",""
"7693-LCKZL","Churned","Yes","Competitor","Competitor had better devices"
"7693-QPEFS","Stayed","No","",""
"7694-VLBWQ","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"7695-PKLCZ","Stayed","No","",""
"7696-AMHOD","Stayed","No","",""
"7696-CFTAT","Stayed","No","",""
"7698-YFGEZ","Joined","No","",""
"7703-ZEKEF","Churned","Yes","Competitor","Competitor offered more data"
"7706-DZNKK","Stayed","No","",""
"7706-YLMQA","Stayed","No","",""
"7707-PYBBH","Stayed","No","",""
"7710-JSYOA","Stayed","No","",""
"7711-GQBZC","Stayed","No","",""
"7711-YIJWC","Stayed","No","",""
"7714-YXSMB","Stayed","No","",""
"7716-YTYHG","Churned","Yes","Competitor","Competitor offered higher download speeds"
"7717-BICXI","Stayed","No","",""
"7718-RXDGG","Stayed","No","",""
"7718-UPSKJ","Stayed","No","",""
"7721-DVEKZ","Joined","No","",""
"7721-JXEAW","Churned","Yes","Competitor","Competitor offered higher download speeds"
"7722-CVFXN","Stayed","No","",""
"7722-VJRQD","Stayed","No","",""
"7727-SHVZV","Stayed","No","",""
"7729-JTEEC","Joined","No","",""
"7729-XBTWX","Stayed","No","",""
"7730-CLDSV","Stayed","No","",""
"7730-IUTDZ","Churned","Yes","Dissatisfaction","Network reliability"
"7733-UDMTP","Stayed","No","",""
"7734-DBOAI","Churned","Yes","Attitude","Attitude of support person"
"7739-LAXOG","Churned","Yes","Competitor","Competitor offered more data"
"7740-BTPUX","Stayed","No","",""
"7740-KKCXF","Stayed","No","",""
"7742-MYPGI","Stayed","No","",""
"7743-EXURX","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"7746-AWNQW","Stayed","No","",""
"7746-QYVCO","Stayed","No","",""
"7748-UMTRK","Stayed","No","",""
"7750-EYXWZ","Stayed","No","",""
"7752-XUSCI","Churned","Yes","Other","Don't know"
"7753-USQYQ","Stayed","No","",""
"7754-IXRMC","Joined","No","",""
"7758-UJWYS","Stayed","No","",""
"7758-XKCBS","Churned","Yes","Competitor","Competitor offered more data"
"7760-OYPDY","Churned","Yes","Competitor","Competitor had better devices"
"7762-ONLJY","Stayed","No","",""
"7762-URZQH","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"7764-BDPEE","Joined","No","",""
"7765-LWVVH","Stayed","No","",""
"7766-CLTIC","Stayed","No","",""
"7767-UXAGJ","Churned","Yes","Competitor","Competitor made better offer"
"7771-CFQRQ","Stayed","No","",""
"7771-ZONAT","Stayed","No","",""
"7774-OJSXI","Churned","Yes","Dissatisfaction","Poor expertise of phone support"
"7776-QGYJC","Stayed","No","",""
"7776-QWNFX","Churned","Yes","Attitude","Attitude of support person"
"7777-UNYHB","Stayed","No","",""
"7779-LGOVN","Churned","Yes","Dissatisfaction","Limited range of services"
"7779-ORAEL","Stayed","No","",""
"7780-OTDSO","Churned","Yes","Attitude","Attitude of support person"
"7781-EWARA","Stayed","No","",""
"7781-HVGMK","Stayed","No","",""
"7783-YKGDV","Churned","Yes","Price","Lack of affordable download/upload speed"
"7785-RDVIG","Joined","No","",""
"7786-WBJYI","Churned","Yes","Competitor","Competitor made better offer"
"7787-BNTZM","Stayed","No","",""
"7789-CRUVC","Stayed","No","",""
"7789-HKSBS","Stayed","No","",""
"7794-JASDG","Joined","No","",""
"7795-CFOCW","Stayed","No","",""
"7797-EJMDP","Stayed","No","",""
"7798-JVXYM","Stayed","No","",""
"7799-DSEWS","Stayed","No","",""
"7799-LGRDP","Stayed","No","",""
"7801-CEDNV","Stayed","No","",""
"7801-KICAO","Stayed","No","",""
"7802-EFKNY","Churned","Yes","Competitor","Competitor had better devices"
"7803-XOCCZ","Stayed","No","",""
"7808-DVWEP","Joined","No","",""
"7811-JIVPF","Stayed","No","",""
"7812-FZHPE","Churned","Yes","Price","Long distance charges"
"7813-TKCVO","Stayed","No","",""
"7813-ZGGAW","Stayed","No","",""
"7814-LEEVE","Joined","No","",""
"7815-PDTHL","Stayed","No","",""
"7816-VGHTO","Stayed","No","",""
"7817-BOQPW","Churned","Yes","Competitor","Competitor made better offer"
"7817-OMJNA","Stayed","No","",""
"7820-ZYGNY","Stayed","No","",""
"7821-DPRQE","Stayed","No","",""
"7823-JSOAG","Joined","No","",""
"7824-PANSQ","Stayed","No","",""
"7825-ECJRF","Churned","Yes","Dissatisfaction","Network reliability"
"7825-GKXMW","Churned","Yes","Competitor","Competitor made better offer"
"7826-VVKWT","Stayed","No","",""
"7831-QGOXH","Churned","Yes","Other","Don't know"
"7833-PKIHD","Stayed","No","",""
"7838-LAZFO","Stayed","No","",""
"7839-NUIAA","Stayed","No","",""
"7839-QRKXN","Churned","Yes","Price","Long distance charges"
"7841-FCRQD","Stayed","No","",""
"7841-TZDMQ","Churned","Yes","Other","Don't know"
"7845-URHJN","Churned","Yes","Price","Price too high"
"7850-THJMU","Stayed","No","",""
"7850-VWJUU","Stayed","No","",""
"7851-FLGGQ","Churned","Yes","Competitor","Competitor had better devices"
"7851-WZEKY","Churned","Yes","Competitor","Competitor made better offer"
"7852-LECYP","Stayed","No","",""
"7853-GVUDZ","Churned","Yes","Price","Long distance charges"
"7853-OETYL","Stayed","No","",""
"7853-WNZSY","Joined","No","",""
"7854-EDSSA","Churned","Yes","Dissatisfaction","Poor expertise of online support"
"7854-EKTJL","Churned","Yes","Attitude","Attitude of support person"
"7854-FOKSF","Churned","Yes","Competitor","Competitor offered higher download speeds"
"7855-DIWPO","Stayed","No","",""
"7856-GANIL","Stayed","No","",""
"7858-GTZSP","Stayed","No","",""
"7860-KSUGX","Stayed","No","",""
"7860-UXCRM","Stayed","No","",""
"7861-UVUFT","Churned","Yes","Competitor","Competitor had better devices"
"7868-BGSZA","Stayed","No","",""
"7868-TMWMZ","Stayed","No","",""
"7869-ZYDST","Stayed","No","",""
"7872-BAAZR","Stayed","No","",""
"7872-RDDLZ","Stayed","No","",""
"7873-CVMAW","Stayed","No","",""
"7874-ECPQJ","Stayed","No","",""
"7876-AEHIG","Stayed","No","",""
"7876-BEUTG","Stayed","No","",""
"7876-DNYAP","Stayed","No","",""
"7878-JGDKK","Stayed","No","",""
"7878-RTCZG","Joined","No","",""
"7879-CGSFV","Stayed","No","",""
"7880-XSOJX","Stayed","No","",""
"7881-EVUAD","Churned","Yes","Competitor","Competitor offered more data"
"7881-INRLC","Churned","Yes","Competitor","Competitor offered more data"
"7883-ROJOC","Stayed","No","",""
"7890-VYYWG","Churned","Yes","Competitor","Competitor had better devices"
"7892-POOKP","Churned","","Other","Moved"
"7892-QVYKW","Stayed","No","",""
"7893-IXHRQ","Churned","Yes","Attitude","Attitude of service provider"
"7895-VONWT","Stayed","No","",""
"7898-PDWQE","Stayed","No","",""
"7901-HXJVA","Stayed","No","",""
"7901-IIDQV","Stayed","No","",""
"7901-TBKJX","Stayed","No","",""
"7903-CMPEY","Churned","Yes","Competitor","Competitor had better devices"
"7905-NJMXS","Stayed","No","",""
"7905-TVXTA","Stayed","No","",""
"7908-QCBCA","Churned","Yes","Competitor","Competitor had better devices"
"7909-FIOIY","Stayed","No","",""
"7912-SYRQT","Churned","Yes","Competitor","Competitor offered more data"
"7916-VCCPB","Stayed","No","",""
"7919-ZODZZ","Stayed","No","",""
"7921-BEPCI","Stayed","No","",""
"7921-LMDFQ","Stayed","No","",""
"7923-IYJWY","Stayed","No","",""
"7924-GJZFI","Stayed","No","",""
"7925-PNRGI","Stayed","No","",""
"7926-IJOOU","Joined","No","",""
"7927-AUXBZ","Churned","Yes","Attitude","Attitude of support person"
"7928-VJYAB","Stayed","No","",""
"7929-DMBCV","Stayed","No","",""
"7929-SKFGK","Stayed","No","",""
"7931-PXHFC","Churned","Yes","Dissatisfaction","Poor expertise of phone support"
"7932-WPTDS","Churned","Yes","Competitor","Competitor made better offer"
"7938-OUHIO","Churned","Yes","Attitude","Attitude of service provider"
"7940-UQQUG","Stayed","No","",""
"7941-RCJOW","Stayed","No","",""
"7943-RQCHR","Churned","Yes","Competitor","Competitor offered more data"
"7945-HLKEA","Stayed","No","",""
"7945-PRBVF","Stayed","No","",""
"7950-XWOVN","Stayed","No","",""
"7951-QKZPL","Churned","Yes","Price","Long distance charges"
"7951-VRDVK","Stayed","No","",""
"7952-OBOYL","Joined","No","",""
"7954-MLBUN","Stayed","No","",""
"7956-XQWGU","Stayed","No","",""
"7957-RYHQD","Churned","Yes","Price","Price too high"
"7963-GQRMY","Churned","Yes","Price","Extra data charges"
"7963-SHNDT","Stayed","No","",""
"7964-VEXDG","Stayed","No","",""
"7964-YESJC","Stayed","No","",""
"7964-ZRKKG","Stayed","No","",""
"7966-YOTQW","Stayed","No","",""
"7967-HYCDE","Stayed","No","",""
"7968-QUXNS","Stayed","No","",""
"7969-AULMZ","Churned","","Other","Moved"
"7969-FFOWG","Stayed","No","",""
"7971-HLVXI","Stayed","No","",""
"7973-DZRKH","Stayed","No","",""
"7975-JMZNT","Stayed","No","",""
"7975-TZMLR","Stayed","No","",""
"7976-CICYS","Stayed","No","",""
"7977-HXJKU","Stayed","No","",""
"7978-DKUQH","Stayed","No","",""
"7979-CORPM","Churned","Yes","Other","Don't know"
"7980-MHFLQ","Stayed","No","",""
"7982-VCELR","Stayed","No","",""
"7989-AWGEH","Stayed","No","",""
"7989-CHGTL","Churned","Yes","Competitor","Competitor made better offer"
"7989-VCQOH","Stayed","No","",""
"7993-NQLJE","Stayed","No","",""
"7993-PYKOF","Churned","Yes","Dissatisfaction","Network reliability"
"7994-UYIVZ","Stayed","No","",""
"7994-XIRTR","Stayed","No","",""
"7995-ZHHNZ","Stayed","No","",""
"7996-BPXHY","Stayed","No","",""
"7996-MHXLW","Stayed","No","",""
"7997-EASSD","Stayed","No","",""
"7998-WNZEM","Stayed","No","",""
"7998-ZLXWN","Stayed","No","",""
"8000-REIQB","Churned","Yes","Competitor","Competitor made better offer"
"8003-EWNDZ","Stayed","No","",""
"8006-PYCSW","Joined","No","",""
"8007-YYPWD","Stayed","No","",""
"8008-ESFLK","Stayed","No","",""
"8008-HAWED","Churned","Yes","Competitor","Competitor had better devices"
"8008-OTEZX","Stayed","No","",""
"8010-EZLOU","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8012-SOUDQ","Stayed","No","",""
"8015-IHCGW","Stayed","No","",""
"8016-NCFVO","Stayed","No","",""
"8016-ZMGMO","Stayed","No","",""
"8017-LXHFA","Churned","Yes","Competitor","Competitor made better offer"
"8017-UVSZU","Stayed","No","",""
"8019-ENHXU","Churned","Yes","Dissatisfaction","Network reliability"
"8020-BWHYL","Churned","Yes","Competitor","Competitor offered more data"
"8022-BECSI","Stayed","No","",""
"8023-QHAIO","Stayed","No","",""
"8024-XNAFQ","Stayed","No","",""
"8028-PNXHQ","Stayed","No","",""
"8029-XYPWT","Stayed","No","",""
"8033-ATFAS","Stayed","No","",""
"8033-VCZGH","Stayed","No","",""
"8034-RYTVV","Stayed","No","",""
"8035-BUYVG","Churned","Yes","Attitude","Attitude of support person"
"8035-PWSEV","Stayed","No","",""
"8039-ACLPL","Stayed","No","",""
"8039-EQPIM","Stayed","No","",""
"8040-MNRTF","Joined","No","",""
"8041-TMEID","Stayed","No","",""
"8042-JVNFH","Churned","Yes","Attitude","Attitude of support person"
"8042-RNLKO","Stayed","No","",""
"8043-PNYSD","Stayed","No","",""
"8044-BGWPI","Stayed","No","",""
"8046-DNVTL","Stayed","No","",""
"8048-DSDFQ","Joined","No","",""
"8049-WJCLQ","Stayed","No","",""
"8050-DVOJX","Stayed","No","",""
"8050-WYBND","Stayed","No","",""
"8050-XGRVL","Stayed","No","",""
"8051-HJRLT","Churned","Yes","Attitude","Attitude of service provider"
"8053-WWDRO","Churned","Yes","Competitor","Competitor made better offer"
"8058-DMYRU","Stayed","No","",""
"8058-INTPH","Churned","Yes","Competitor","Competitor made better offer"
"8058-JMEQO","Churned","Yes","Competitor","Competitor made better offer"
"8059-UDZFY","Stayed","No","",""
"8060-HIWJJ","Stayed","No","",""
"8062-YBDOE","Churned","Yes","Other","Don't know"
"8063-GBATB","Churned","Yes","Competitor","Competitor had better devices"
"8063-RJYNF","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8064-RAVOH","Joined","No","",""
"8065-BVEPF","Stayed","No","",""
"8065-QBYTO","Stayed","No","",""
"8065-YKXKD","Churned","Yes","Other","Don't know"
"8066-POXGX","Churned","Yes","Attitude","Attitude of service provider"
"8067-NIOYM","Stayed","No","",""
"8069-RHUXK","Stayed","No","",""
"8069-YQQAJ","Stayed","No","",""
"8070-AAWZP","Stayed","No","",""
"8071-SBTRN","Stayed","No","",""
"8073-IJDCM","Churned","Yes","Price","Long distance charges"
"8075-GXIUB","Stayed","No","",""
"8076-FEZKJ","Stayed","No","",""
"8079-XRJRS","Churned","Yes","Dissatisfaction","Network reliability"
"8080-DDEMJ","Churned","Yes","Attitude","Attitude of support person"
"8080-POTJR","Stayed","No","",""
"8082-GHXOP","Stayed","No","",""
"8083-YTZES","Churned","Yes","Attitude","Attitude of support person"
"8084-OIVBS","Stayed","No","",""
"8085-MSNLK","Stayed","No","",""
"8086-OVPWV","Churned","Yes","Competitor","Competitor made better offer"
"8087-LGYHQ","Stayed","No","",""
"8089-UZWLX","Stayed","No","",""
"8091-TTVAX","Stayed","No","",""
"8092-NLTGF","Stayed","No","",""
"8095-WANWK","Stayed","No","",""
"8096-LOIST","Stayed","No","",""
"8097-OMULG","Stayed","No","",""
"8097-VBQTZ","Stayed","No","",""
"8098-LLAZX","Churned","Yes","Competitor","Competitor made better offer"
"8098-TDCBU","Stayed","No","",""
"8099-MZPUJ","Stayed","No","",""
"8100-HZZLJ","Stayed","No","",""
"8100-PNJMH","Stayed","No","",""
"8104-OSKWT","Stayed","No","",""
"8106-GWQOK","Stayed","No","",""
"8107-KNCIM","Stayed","No","",""
"8107-RZLNV","Stayed","No","",""
"8108-UXRQN","Stayed","No","",""
"8109-YUOHE","Stayed","No","",""
"8111-BKVDS","Stayed","No","",""
"8111-RKSPX","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"8111-SLLHI","Churned","Yes","Attitude","Attitude of support person"
"8118-LSUEL","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"8118-TJAFG","Stayed","No","",""
"8120-JDCAM","Stayed","No","",""
"8123-QBNAZ","Stayed","No","",""
"8124-NZVGJ","Stayed","No","",""
"8125-QPFJD","Stayed","No","",""
"8128-YVJRG","Churned","Yes","Attitude","Attitude of support person"
"8129-GMVGI","Stayed","No","",""
"8132-YPVBX","Stayed","No","",""
"8133-ANHHJ","Stayed","No","",""
"8138-EALND","Stayed","No","",""
"8143-ETQTI","Stayed","No","",""
"8144-DGHXP","Stayed","No","",""
"8146-QQKZH","Stayed","No","",""
"8148-BPLZQ","Stayed","No","",""
"8148-NLEGT","Stayed","No","",""
"8148-WOCMK","Stayed","No","",""
"8149-AIQCG","Stayed","No","",""
"8149-RSOUN","Churned","Yes","Competitor","Competitor offered more data"
"8150-QUDFX","Joined","No","",""
"8152-UOBNY","Stayed","No","",""
"8152-VETUR","Stayed","No","",""
"8155-IBNHG","Churned","Yes","Attitude","Attitude of support person"
"8158-WPEZG","Stayed","No","",""
"8160-HOWOX","Stayed","No","",""
"8161-QYMTT","Stayed","No","",""
"8164-OCKUJ","Stayed","No","",""
"8165-CBKXO","Stayed","No","",""
"8165-ZJRNM","Stayed","No","",""
"8166-ORCHU","Stayed","No","",""
"8166-ZZTFS","Churned","Yes","Attitude","Attitude of support person"
"8167-GJLRN","Joined","No","",""
"8168-UQWWF","Churned","Yes","Competitor","Competitor offered more data"
"8169-SAEJD","Stayed","No","",""
"8173-RXAYP","Stayed","No","",""
"8174-LNWMW","Stayed","No","",""
"8174-TBVCF","Stayed","No","",""
"8178-EYZUO","Churned","Yes","Price","Extra data charges"
"8180-AKMJV","Joined","No","",""
"8181-YHCMF","Stayed","No","",""
"8182-BJDSI","Churned","Yes","Attitude","Attitude of service provider"
"8182-PNAGI","Churned","Yes","Price","Extra data charges"
"8183-ONMXC","Churned","Yes","Competitor","Competitor made better offer"
"8184-WMOFI","Stayed","No","",""
"8185-UPYBR","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"8189-DUKMV","Stayed","No","",""
"8189-HBVRW","Stayed","No","",""
"8189-XRIKE","Stayed","No","",""
"8190-ZTQFB","Stayed","No","",""
"8191-XWSZG","Stayed","No","",""
"8194-PEEBY","Stayed","No","",""
"8197-BFWVU","Stayed","No","",""
"8198-RKSZG","Stayed","No","",""
"8199-ZLLSA","Churned","Yes","Competitor","Competitor had better devices"
"8200-KLNYW","Stayed","No","",""
"8200-LGKSR","Stayed","No","",""
"8201-AAXCB","Stayed","No","",""
"8203-XJZRC","Joined","No","",""
"8204-TIFGJ","Stayed","No","",""
"8204-YJCLA","Stayed","No","",""
"8205-MQUGY","Stayed","No","",""
"8205-OTCHB","Churned","Yes","Dissatisfaction","Network reliability"
"8205-VSLRB","Stayed","No","",""
"8207-DMRVL","Stayed","No","",""
"8207-VVMYB","Stayed","No","",""
"8208-EUMTE","Stayed","No","",""
"8212-CRQXP","Stayed","No","",""
"8212-DJRCH","Stayed","No","",""
"8213-TAZPM","Stayed","No","",""
"8215-NGSPE","Stayed","No","",""
"8216-AZUUZ","Stayed","No","",""
"8217-QYOHV","Stayed","No","",""
"8218-FFJDS","Stayed","No","",""
"8219-VYBVI","Stayed","No","",""
"8220-OCUFY","Stayed","No","",""
"8221-EQDGL","Stayed","No","",""
"8221-HVAYI","Stayed","No","",""
"8224-DWCKX","Stayed","No","",""
"8224-IVVPA","Stayed","No","",""
"8224-KDLKN","Stayed","No","",""
"8224-UAXBZ","Stayed","No","",""
"8225-BTJAU","Churned","Yes","Competitor","Competitor had better devices"
"8226-BXGES","Stayed","No","",""
"8229-BUJHX","Stayed","No","",""
"8229-MYEJZ","Stayed","No","",""
"8229-TNIQA","Churned","Yes","Other","Don't know"
"8231-BSWXX","Stayed","No","",""
"8232-CTLKO","Stayed","No","",""
"8232-UTFOZ","Stayed","No","",""
"8234-GSZYK","Stayed","No","",""
"8237-ULIXL","Stayed","No","",""
"8241-JUIQO","Stayed","No","",""
"8242-JSVBO","Stayed","No","",""
"8242-PDSGJ","Stayed","No","",""
"8242-SOQUO","Stayed","No","",""
"8245-UMPYT","Churned","Yes","Dissatisfaction","Poor expertise of phone support"
"8246-SHFGA","Stayed","No","",""
"8249-THVEC","Stayed","No","",""
"8250-ZNGGW","Stayed","No","",""
"8257-RZAHR","Churned","Yes","Competitor","Competitor offered more data"
"8258-GSTJK","Churned","Yes","Competitor","Competitor had better devices"
"8259-DZLIZ","Stayed","No","",""
"8259-NFJTV","Stayed","No","",""
"8260-NGFNY","Churned","Yes","Other","Don't know"
"8261-GWDBQ","Stayed","No","",""
"8262-COGGB","Joined","No","",""
"8263-JQAIK","Churned","Yes","Competitor","Competitor offered more data"
"8263-OKETD","Stayed","No","",""
"8263-QMNTJ","Stayed","No","",""
"8265-HKSOW","Stayed","No","",""
"8266-VBFQL","Stayed","No","",""
"8267-KFGYD","Joined","No","",""
"8267-ZNYVZ","Churned","Yes","Attitude","Attitude of service provider"
"8268-YDIXR","Stayed","No","",""
"8270-RKSAP","Stayed","No","",""
"8272-ONJLV","Stayed","No","",""
"8276-MQBYC","Churned","Yes","Price","Long distance charges"
"8277-RVRSV","Stayed","No","",""
"8280-MQRQN","Churned","Yes","Dissatisfaction","Network reliability"
