"area_id","zip_code","city","latitutde","longitude","population"
1599,96113,"Herlong",40.198234,-120.18089,946
1600,96114,"Janesville",40.294034,-120.512622,3093
1601,96116,"Likely",41.266008,-120.490731,277
1602,96117,"Litchfield",40.507272,-120.338228,385
1603,96118,"Loyalton",39.637471,-120.226338,1822
1604,96119,"Madeline",41.042003,-120.506086,85
1605,96120,"Markleeville",38.735789,-119.85798,957
1606,96121,"Milford",40.181279,-120.392967,481
1607,96122,"Portola",39.786755,-120.445626,4236
1608,96123,"Ravendale",40.845738,-120.322219,61
1609,96124,"Calpine",39.672813,-120.456699,322
1610,96125,"Sierra City",39.600599,-120.636358,348
1611,96126,"Sierraville",39.559709,-120.345639,227
1612,96128,"Standish",40.346634,-120.386422,408
1613,96130,"Susanville",40.559177,-120.612113,19440
1614,96132,"Termo",41.027281,-120.669427,72
1615,96133,"Topaz",38.636052,-119.489162,116
1616,96134,"Tulelake",41.813521,-121.492666,2595
1617,96136,"Wendel",40.345949,-120.081187,162
1618,96137,"Westwood",40.271535,-121.018087,4158
1619,96140,"Carnelian Bay",39.227434,-120.091806,1943
1620,96141,"Homewood",39.117018,-120.212535,858
1621,96142,"Tahoma",39.061227,-120.179546,1291
1622,96143,"Kings Beach",39.246654,-120.029273,4806
1623,96145,"Tahoe City",39.178337,-120.162806,4002
1624,96146,"Olympic Valley",39.191797,-120.212401,942
1625,96148,"Tahoe Vista",39.24124,-120.054765,678
1626,96150,"South Lake Tahoe",38.911577,-120.106169,33038
