churn_label,age,tenure_months,has_internet_service,has_phone_service,has_premium_tech_support,has_online_security,contract_type,paperless_billing,total_monthly_fee,total_charges_quarter
0,60,68,1,1,0,1,1,1,76.9,5023.0
0,39,60,1,0,0,0,0,1,49.75,3069.45
1,75,29,1,1,0,0,0,1,98.5,3004.15
1,30,17,1,1,1,1,0,0,91.85,1574.45
0,32,40,1,1,0,1,0,0,65.1,2586.0
0,39,12,0,1,0,0,2,0,25.25,274.7
0,36,10,1,1,0,0,0,1,59.65,638.95
0,29,62,0,1,0,0,2,0,19.85,1253.65
0,53,71,1,1,0,1,1,1,109.6,7854.15
0,43,66,1,1,1,1,2,0,96.6,6424.25
0,45,48,1,1,1,0,2,0,78.9,3771.5
0,71,65,1,1,0,1,2,1,92.7,5968.4
1,45,1,1,1,0,0,0,0,44.4,44.4
0,34,52,1,1,1,1,2,1,89.25,4652.4
0,42,27,1,1,1,1,1,0,80.85,2204.35
0,19,1,1,0,0,0,0,1,25.15,25.15
0,33,58,1,1,1,0,1,1,105.05,6004.85
1,62,5,1,1,0,0,0,1,96.25,512.45
0,39,72,0,1,0,0,2,1,19.8,1468.75
1,72,1,1,1,0,0,0,1,70.55,70.55
0,55,42,0,1,0,0,2,0,25.25,1108.2
0,33,9,1,1,1,0,0,1,101.5,906.85
0,44,68,1,0,1,0,2,0,60.3,4109.0
0,44,20,1,1,1,0,0,1,68.9,1370.35
0,77,72,1,1,1,1,2,1,84.8,6141.65
1,54,5,1,1,0,0,0,1,50.6,249.95
0,79,26,1,1,1,0,2,1,66.05,1652.4
0,26,15,0,1,0,0,0,1,19.45,340.85
0,56,69,1,1,1,1,2,0,61.4,4059.85
0,40,16,0,1,0,0,2,0,19.75,284.35
0,69,69,1,0,0,0,1,1,29.8,2134.3
0,31,72,1,1,1,0,2,0,90.45,6565.85
0,51,68,1,1,0,1,2,1,103.25,7074.4
0,71,26,1,1,0,1,0,1,85.8,2193.65
0,36,72,0,1,0,0,2,0,24.45,1709.1
0,26,52,0,1,0,0,2,0,25.6,1334.5
1,65,1,1,1,0,0,0,0,70.85,70.85
0,52,10,1,0,1,1,1,0,40.25,411.45
0,53,72,1,0,1,1,2,0,48.9,3527.0
1,41,62,1,1,0,0,1,1,100.15,6413.65
0,34,22,1,0,0,0,0,1,50.6,1073.3
1,37,29,1,1,0,1,0,1,84.45,2467.1
1,36,26,1,1,0,0,0,1,83.95,2254.2
0,21,71,0,1,0,0,2,0,19.45,1378.45
1,79,8,1,1,0,0,0,1,105.5,829.55
0,21,20,0,1,0,0,1,1,20.0,416.45
0,49,15,1,0,0,0,2,1,38.8,603.0
1,37,2,1,1,0,1,0,1,53.85,108.15
0,74,24,1,1,0,0,2,0,54.8,1291.3
0,55,31,1,1,1,1,1,1,64.0,1910.75
1,21,10,1,1,1,0,0,0,55.2,528.35
0,54,12,1,1,1,1,0,1,67.25,832.3
0,59,60,1,1,0,1,1,1,95.4,5812.0
0,32,72,1,0,1,1,2,1,65.65,4664.5
1,65,4,1,1,0,0,0,1,99.8,442.85
0,60,24,1,1,0,0,1,0,83.15,2033.05
0,51,3,1,1,1,1,0,1,64.5,177.4
0,75,28,1,0,0,0,1,1,35.9,973.65
0,60,10,0,1,0,0,0,0,18.85,163.2
0,39,72,1,1,1,1,2,1,89.05,6254.45
0,46,7,1,1,0,1,0,1,53.65,404.35
1,37,29,1,1,0,0,0,1,78.9,2384.15
0,41,20,1,0,0,0,0,0,24.9,505.95
1,68,66,1,1,1,0,1,1,105.95,6975.25
0,76,23,1,1,0,0,1,1,90.45,2117.25
1,73,30,1,1,0,0,0,1,99.7,2967.35
1,63,1,1,1,0,0,0,1,44.45,44.45
1,54,47,1,1,1,0,0,1,109.55,5124.55
0,65,67,1,1,1,1,2,1,105.05,7171.7
0,26,42,1,0,0,0,0,1,25.1,1097.15
1,53,29,1,0,0,0,0,1,25.1,712.85
0,35,1,0,1,0,0,0,0,19.55,19.55
1,71,30,1,1,0,0,0,1,50.4,1527.5
0,60,1,0,1,0,0,0,1,20.3,20.3
0,45,56,1,1,0,1,1,1,93.15,5253.95
0,77,72,1,1,1,1,2,1,115.75,8399.15
1,72,7,1,1,0,0,0,1,74.4,527.9
0,44,1,1,1,0,0,0,1,44.9,44.9
0,25,63,0,1,0,0,2,1,20.6,1298.7
0,41,39,1,0,1,0,1,0,35.55,1309.15
0,48,36,0,1,0,0,2,0,25.1,930.95
0,70,72,1,1,0,0,1,1,105.75,7629.85
1,75,7,1,1,0,0,0,1,89.5,676.7
1,76,1,1,1,0,0,0,1,94.0,94.0
1,31,8,1,1,0,0,0,1,99.65,820.5
0,42,1,1,1,0,1,0,0,51.2,51.2
0,37,6,0,1,0,0,1,0,25.1,171.0
0,48,45,1,1,1,1,1,1,62.55,2796.45
1,73,9,1,1,0,0,0,1,83.85,790.15
0,23,3,0,1,0,0,0,1,20.75,67.1
0,23,41,0,1,0,0,0,1,25.25,996.45
1,41,1,1,1,0,0,0,0,71.1,71.1
1,40,3,1,1,0,0,0,0,75.25,242.0
0,64,63,0,1,0,0,2,0,24.2,1618.2
0,51,42,1,0,1,1,1,1,54.75,2348.45
0,36,71,1,1,1,1,2,0,109.3,7782.85
1,79,12,1,1,0,0,0,1,91.3,1094.5
0,27,1,1,1,0,0,0,1,55.3,55.3
1,73,2,1,0,0,0,0,1,30.4,78.65
0,28,8,0,1,0,0,0,1,19.7,168.9
1,52,22,1,1,0,0,0,1,94.65,2104.55
1,68,19,1,1,0,1,0,1,90.6,1660.0
0,28,8,0,1,0,0,0,0,19.45,159.2
0,49,56,1,1,0,0,1,1,106.8,5914.4
0,49,66,1,1,0,1,2,0,66.9,4370.25
1,48,1,1,1,0,0,0,1,70.6,70.6
1,25,22,1,1,0,0,0,1,84.3,1855.65
0,78,52,1,1,0,1,2,0,59.85,3103.25
0,32,22,1,1,0,0,0,1,84.75,1816.75
0,24,56,1,0,1,1,1,1,52.0,2884.9
0,45,59,1,1,1,0,0,0,93.35,5386.5
0,22,16,1,1,1,1,0,0,84.9,1398.25
0,27,47,0,1,0,0,2,0,20.45,943.0
0,59,66,1,1,1,1,2,0,65.85,4097.05
0,53,72,1,1,1,1,2,0,114.45,8375.05
0,54,37,0,1,0,0,1,1,19.85,717.5
1,42,13,1,0,0,0,0,1,48.75,633.4
0,77,17,1,1,0,0,0,1,92.55,1614.7
0,72,55,1,1,1,0,2,1,113.6,6292.7
0,22,71,1,1,1,1,2,0,80.4,5727.15
1,47,1,1,1,0,0,0,1,69.4,69.4
0,44,11,1,1,0,0,0,0,90.6,1020.2
1,51,22,1,0,0,0,1,1,43.75,903.6
1,75,4,1,1,0,0,0,1,74.4,306.6
1,71,5,1,1,0,0,0,1,69.05,318.5
0,66,42,1,1,0,0,0,0,55.65,2421.75
0,23,36,1,1,1,1,2,1,92.9,3379.25
0,26,12,0,1,0,0,0,0,20.45,255.35
0,20,3,1,1,0,1,0,0,55.9,157.55
1,38,17,1,1,1,0,1,0,98.6,1704.95
0,38,67,1,1,0,0,0,1,89.55,6373.1
0,42,62,1,1,0,0,1,1,94.0,5757.2
0,19,72,1,1,1,0,2,1,108.05,7806.6
1,25,5,1,1,0,0,0,0,47.15,223.15
0,62,16,0,1,0,0,1,0,19.05,326.65
1,40,8,1,0,0,0,0,0,25.5,215.2
1,51,69,1,1,1,1,1,1,78.6,5356.45
0,43,70,0,1,0,0,2,0,24.7,1685.9
0,44,16,0,1,0,0,2,0,19.7,301.55
0,35,30,1,1,0,1,2,1,55.65,1653.85
1,70,1,1,1,0,0,0,1,74.2,74.2
0,62,30,1,1,0,0,0,0,49.9,1441.95
0,44,7,1,1,1,1,0,1,78.5,571.05
0,40,8,1,1,0,0,0,1,66.25,546.45
0,76,67,1,1,0,0,2,1,101.4,6841.05
0,43,59,1,1,0,1,1,1,81.25,4639.45
1,57,2,1,1,0,0,0,1,96.0,174.8
0,62,52,0,1,0,0,2,0,21.0,1107.2
0,32,40,1,1,0,0,0,1,50.15,2058.5
0,25,24,1,1,0,0,0,1,49.7,1167.8
0,51,55,1,1,0,1,0,1,85.1,4600.95
0,54,1,1,1,1,0,0,1,49.3,49.3
0,77,30,1,1,0,0,2,0,74.85,2181.75
1,64,19,1,1,0,1,0,1,95.15,1789.25
0,54,62,1,1,1,0,2,1,107.6,6912.7
1,46,10,1,1,0,0,0,1,81.0,818.05
0,45,20,1,1,0,0,0,1,51.8,1023.85
1,25,70,1,1,1,1,2,1,104.0,7250.15
0,59,51,0,1,0,0,2,0,25.5,1281.25
0,19,30,1,1,1,0,0,1,83.55,2570.2
0,64,59,0,1,0,0,2,0,24.45,1493.1
0,35,46,0,1,0,0,2,1,20.1,936.85
0,43,52,1,1,0,0,1,1,80.2,4297.6
0,64,72,1,1,1,1,2,1,90.8,6397.6
0,42,9,1,1,0,0,0,0,70.05,657.5
0,53,12,0,1,0,0,1,1,19.35,219.35
1,44,16,1,1,0,0,0,1,88.45,1422.1
0,49,26,0,1,0,0,1,1,20.05,505.9
1,56,8,1,1,0,0,0,0,100.85,819.55
0,47,23,1,1,1,0,0,0,54.25,1221.55
0,27,6,1,1,0,0,0,1,55.0,340.4
0,23,65,1,1,0,1,2,1,104.3,6725.3
0,24,45,0,1,0,0,2,0,20.85,892.15
0,60,1,1,0,1,0,0,0,30.55,30.55
1,73,20,1,1,0,0,0,1,98.55,1842.8
1,36,1,1,1,0,0,0,0,50.55,50.55
0,31,67,0,1,0,0,2,1,19.8,1311.3
0,46,12,1,1,0,1,1,0,78.85,876.75
0,22,72,1,1,0,0,2,1,106.3,7565.35
0,41,33,1,1,1,1,1,0,59.4,1952.8
0,56,62,1,1,1,1,2,0,115.55,7159.05
1,40,49,1,1,0,1,0,1,59.75,2934.3
0,70,26,1,1,0,0,0,1,78.8,2006.1
0,53,9,0,1,0,0,2,0,19.6,197.4
0,53,13,1,1,0,0,0,1,70.15,931.75
0,59,59,1,0,0,1,1,0,34.8,1980.3
0,69,1,1,1,0,0,0,1,70.2,70.2
0,35,44,1,1,0,0,0,1,88.15,3973.2
0,32,20,1,1,1,0,0,0,96.8,1826.7
0,45,41,0,1,0,0,2,0,19.7,804.25
0,58,5,1,1,0,0,0,1,68.95,351.5
0,26,27,0,1,0,0,0,1,19.4,529.8
0,44,3,0,1,0,0,2,1,26.4,121.25
0,24,55,0,1,0,0,2,0,19.4,1083.0
1,64,1,1,1,0,0,0,1,70.65,70.65
0,29,71,1,1,1,1,2,0,65.15,4681.75
0,54,12,1,0,1,1,1,0,33.15,444.75
0,76,65,1,1,0,0,0,1,104.35,6578.55
0,57,55,0,1,0,0,2,0,20.5,1177.95
0,28,52,1,1,0,1,1,1,75.4,3865.45
0,74,24,1,1,0,0,1,0,70.0,1732.6
1,26,37,1,1,0,0,0,1,64.75,2345.2
0,27,22,0,1,0,0,0,0,19.9,400.3
0,21,70,1,1,1,1,2,1,116.55,8152.3
0,25,19,0,1,0,0,2,0,19.65,358.15
0,56,72,1,1,1,1,2,1,114.05,8289.2
1,54,1,1,1,0,0,0,0,69.55,69.55
0,66,55,1,1,1,1,1,0,76.25,4154.55
0,52,35,1,1,0,0,0,0,50.15,1655.35
0,43,45,0,1,0,0,2,0,24.45,1088.25
0,46,63,1,1,1,1,2,1,110.1,6705.7
0,37,57,0,1,0,0,2,0,20.75,1118.8
1,70,54,1,1,1,1,1,0,82.45,4350.1
0,42,66,1,1,1,1,2,1,85.9,5595.3
0,20,58,1,1,0,1,1,0,99.25,5846.65
0,45,1,1,1,0,0,0,0,44.45,44.45
0,54,56,1,1,0,1,1,0,109.8,6109.65
0,42,22,1,1,1,1,0,0,95.9,2234.95
0,27,3,0,1,0,0,0,0,20.7,57.5
0,28,24,1,0,0,1,1,1,50.6,1288.75
0,42,8,0,1,0,0,0,0,19.2,156.85
1,77,2,1,1,0,0,0,1,93.85,170.85
0,43,1,1,1,0,0,0,0,45.15,45.15
0,44,58,1,1,0,0,1,1,44.1,2413.05
0,30,21,1,1,1,1,1,1,60.25,1258.35
0,53,1,0,1,0,0,0,1,21.05,21.05
0,26,4,0,1,0,0,0,0,19.4,93.4
1,69,13,1,1,0,1,0,1,100.8,1308.1
0,22,2,1,1,0,0,0,1,55.3,108.65
0,63,13,1,1,0,1,0,1,56.0,764.55
0,37,24,1,1,0,1,0,1,94.6,2283.15
0,20,72,1,1,1,1,2,1,110.15,7881.2
1,78,1,1,1,0,0,0,1,71.15,71.15
0,75,48,1,0,0,0,1,0,29.9,1388.75
0,19,71,0,1,0,0,2,1,24.4,1725.4
1,50,4,1,1,0,0,0,1,73.9,280.85
0,25,72,1,1,1,1,2,1,116.8,8456.75
1,26,13,1,1,0,0,0,0,94.1,1215.6
0,63,6,1,1,0,1,0,1,49.45,314.6
0,55,18,1,1,1,0,0,0,78.2,1468.75
1,41,1,1,1,0,0,0,1,69.5,69.5
1,66,55,1,1,0,0,1,1,100.0,5509.3
0,26,1,1,1,1,0,0,1,75.5,75.5
0,53,30,1,1,1,0,1,0,70.25,2198.9
0,47,68,1,0,1,1,2,1,56.4,3948.45
0,68,70,1,0,0,0,1,1,44.05,3011.65
0,21,61,0,1,0,0,1,0,19.1,1143.8
0,61,8,0,1,0,0,0,0,20.35,178.7
0,20,1,1,1,0,0,0,1,90.1,90.1
0,60,43,0,1,0,0,2,0,24.25,1077.95
1,77,13,1,1,0,0,0,1,70.15,916.75
0,41,51,1,1,0,1,0,1,93.8,4539.35
0,38,3,1,1,0,1,0,0,89.85,248.4
0,20,2,1,1,0,0,0,1,79.45,145.15
0,59,71,0,1,0,0,2,1,24.45,1681.6
1,69,50,1,1,0,0,0,1,71.05,3444.85
0,54,2,1,1,0,0,0,1,69.7,135.2
1,60,7,1,1,0,0,0,1,93.85,635.6
0,29,50,0,1,0,0,1,1,19.35,1033.0
0,68,55,1,1,1,0,2,0,90.45,5044.8
0,65,19,1,0,0,0,0,1,34.3,577.15
0,22,62,1,1,0,1,2,1,72.0,4284.2
0,41,70,1,1,1,1,2,0,67.95,4664.15
1,74,2,1,1,0,0,0,1,69.6,131.65
0,52,12,1,1,0,0,0,1,89.15,1057.55
0,73,14,1,1,0,0,2,1,80.35,1058.1
0,41,17,1,1,1,0,1,0,86.75,1410.25
0,71,63,1,1,1,1,1,0,83.0,5243.05
0,55,1,1,1,0,0,0,1,62.8,62.8
0,62,53,0,1,0,0,2,0,19.85,1049.6
0,30,28,1,1,0,1,1,1,82.85,2320.8
0,56,68,1,1,0,1,1,0,101.35,7110.75
0,50,13,1,1,0,0,0,0,66.4,831.75
0,75,72,1,1,1,1,2,1,114.95,8196.4
1,79,70,1,0,0,0,1,1,45.25,3264.45
0,22,22,1,1,0,0,1,0,65.25,1441.8
0,52,9,1,1,0,0,0,1,75.85,724.65
0,74,71,1,1,1,0,1,1,72.9,5139.65
0,49,60,1,1,1,0,1,1,70.15,4224.7
0,62,40,1,1,0,0,0,0,56.6,2379.1
0,53,64,1,1,0,0,1,1,53.85,3399.85
0,46,72,1,1,1,1,2,1,115.55,8425.3
1,27,3,1,1,0,0,0,0,75.0,209.1
0,29,71,1,1,1,1,2,1,116.1,8310.55
0,61,35,1,1,0,0,0,1,62.1,2096.1
0,37,44,0,1,0,0,1,0,20.6,926.0
0,67,52,1,1,0,1,2,1,109.1,5647.95
1,39,4,1,1,0,0,0,1,70.15,268.35
0,52,35,1,1,0,0,0,0,83.15,2848.45
0,56,37,1,1,1,0,0,1,90.35,3419.3
0,41,35,1,1,0,0,0,1,89.65,3161.6
0,48,54,0,1,0,0,2,0,20.0,1149.65
0,42,72,1,1,0,1,2,0,109.7,8129.3
1,60,35,1,1,0,0,0,0,55.0,2010.55
0,27,66,1,1,1,1,1,1,114.3,7383.7
0,79,14,1,1,0,0,2,1,95.8,1346.3
1,46,1,1,1,0,0,0,1,69.1,69.1
0,30,71,1,1,1,0,2,1,80.45,5662.25
0,64,72,0,1,0,0,2,1,20.7,1482.3
0,60,51,0,1,0,0,2,0,19.95,1028.75
0,41,72,1,1,1,1,2,0,89.85,6562.9
0,33,59,0,1,0,0,2,0,19.3,1192.7
0,24,61,1,1,0,1,1,0,104.0,6363.45
0,66,58,1,1,0,0,1,1,97.8,5458.8
0,26,32,1,1,1,1,2,0,73.6,2316.85
1,76,15,1,1,1,1,0,1,96.3,1426.75
0,63,7,1,1,0,1,0,0,69.7,516.15
0,45,1,0,1,0,0,0,0,19.75,19.75
0,45,72,1,0,1,1,2,1,65.55,4807.45
1,80,17,1,1,0,1,0,1,85.35,1463.45
0,25,44,1,1,0,1,1,1,106.05,4510.8
0,30,9,1,1,0,0,0,1,99.3,918.75
1,63,25,1,1,0,0,1,1,90.4,2178.6
1,44,2,1,1,0,0,0,1,45.0,96.45
0,30,67,1,0,1,1,1,1,49.35,3321.35
0,32,19,0,1,0,0,2,0,20.2,387.4
0,22,9,0,1,0,0,2,0,20.35,191.1
0,66,57,1,1,0,0,1,1,90.65,5199.8
0,51,64,1,1,0,1,1,1,100.3,6603.8
0,48,64,1,0,1,0,2,1,54.6,3423.5
0,31,17,1,1,0,0,0,1,80.5,1336.9
1,51,22,1,1,0,1,0,1,100.75,2095.0
0,29,13,1,1,0,0,1,1,104.15,1299.1
0,55,11,1,1,1,0,1,0,64.9,697.25
0,49,72,1,1,1,1,2,0,88.05,6520.8
0,31,55,0,1,0,0,1,0,19.15,998.1
0,42,49,1,1,1,1,0,0,59.6,2970.3
1,71,25,1,1,0,0,0,1,88.95,2291.2
1,74,53,1,1,0,0,0,1,103.85,5485.5
0,72,58,1,1,1,0,0,1,100.4,5749.8
0,56,10,0,1,0,0,2,0,19.85,198.5
0,42,1,0,1,0,0,0,0,19.65,19.65
0,61,51,1,0,0,0,0,1,30.05,1529.45
0,27,33,1,1,1,0,1,1,53.75,1857.3
0,37,23,1,1,0,1,0,1,75.0,1778.5
0,57,4,0,1,0,0,0,1,20.05,85.5
0,50,12,0,1,0,0,0,1,21.15,306.05
1,56,28,1,1,0,0,0,1,89.95,2625.55
0,49,22,0,1,0,0,1,0,20.75,452.35
0,31,8,0,1,0,0,2,0,20.85,161.65
0,68,45,1,1,0,0,1,1,100.15,4459.8
0,19,48,0,1,0,0,2,0,20.0,935.9
0,56,25,1,0,0,1,1,1,40.65,970.55
0,59,3,1,0,0,0,0,0,40.3,92.5
0,67,8,1,1,0,0,2,1,69.95,562.7
0,46,53,1,1,1,1,2,0,99.5,5424.25
0,20,21,1,0,0,1,0,0,28.5,629.35
0,29,1,1,1,0,0,0,1,49.9,49.9
1,57,58,1,1,0,1,1,1,106.45,6145.85
0,30,29,0,1,0,0,2,0,19.4,554.25
1,68,3,1,1,0,0,0,1,75.05,256.25
1,78,11,1,1,0,0,0,1,99.55,1131.2
0,21,72,1,1,1,1,2,0,79.2,5401.9
1,75,1,1,1,0,0,0,1,74.45,74.45
0,26,20,1,1,1,0,0,1,98.55,2031.95
0,38,68,1,1,1,1,2,0,62.65,4375.8
0,79,67,1,1,1,1,1,1,60.95,4119.4
1,25,21,1,1,0,0,0,1,82.35,1852.85
0,27,20,0,1,0,0,1,0,20.65,417.5
1,42,39,1,1,1,1,1,0,80.0,3182.95
1,67,2,1,1,0,0,0,1,70.65,142.35
0,49,56,1,1,0,0,1,0,88.9,4968.0
0,41,7,1,1,0,0,0,0,43.9,278.4
1,57,46,1,1,0,0,0,0,96.05,4399.5
0,70,49,1,1,0,0,1,1,89.85,4287.2
0,47,8,1,0,0,1,0,0,29.35,216.45
1,22,33,1,1,0,1,1,1,103.7,3467.0
1,79,2,1,0,0,0,0,0,24.35,41.85
0,68,11,1,1,1,0,1,1,82.9,880.05
0,35,72,1,1,1,1,2,0,84.45,6033.1
0,57,50,1,1,0,1,1,1,104.4,5232.9
0,71,34,1,1,1,1,1,0,90.15,3128.8
1,49,10,1,1,0,0,0,1,72.15,794.25
0,23,46,1,1,1,1,2,0,65.65,3047.15
0,19,27,1,1,0,1,1,0,56.2,1567.55
1,36,11,1,1,0,0,0,1,102.0,1145.35
0,50,26,1,1,0,0,0,0,79.3,2015.8
0,51,4,1,1,0,0,0,1,55.9,238.5
0,35,71,1,1,1,1,2,0,85.45,6029.9
0,61,12,1,1,0,1,1,1,85.15,979.05
0,53,3,0,1,0,0,0,0,19.3,54.7
0,33,12,1,1,0,0,0,1,86.55,1066.9
0,20,66,1,1,1,1,2,1,90.95,5930.05
0,58,56,0,1,0,0,2,0,20.05,1090.1
1,55,24,1,1,0,0,0,1,75.4,1747.85
0,64,71,1,1,1,1,2,0,64.05,4492.9
1,68,60,1,1,1,0,1,1,106.0,6441.4
0,42,56,1,1,1,0,0,1,105.45,5916.95
0,44,63,1,1,0,1,1,1,99.65,6311.2
0,21,70,1,1,0,0,1,1,97.65,6982.5
1,37,28,1,1,0,0,1,1,90.1,2598.95
0,64,61,0,1,0,0,2,0,20.25,1278.8
0,52,72,1,1,0,1,2,1,99.15,7422.1
0,19,46,1,1,0,0,0,0,44.95,2168.9
1,57,46,1,0,0,0,0,0,30.3,1380.1
1,54,1,1,1,0,0,0,1,69.15,69.15
0,79,64,1,1,0,0,2,1,94.25,6081.4
0,48,72,1,1,1,1,2,1,79.35,5753.25
1,45,2,1,1,0,0,0,0,44.35,81.25
0,58,1,0,1,0,0,0,0,19.95,19.95
1,61,53,1,0,1,0,1,1,60.45,3184.25
0,22,25,1,1,1,0,0,1,95.15,2395.7
1,53,8,1,1,0,0,0,0,95.65,778.1
1,20,5,1,0,0,0,0,1,51.0,305.95
0,65,62,1,1,0,0,0,1,89.8,5629.55
0,60,38,0,1,0,0,1,0,19.6,763.1
0,62,59,1,1,1,1,1,0,68.7,4070.95
0,33,42,1,1,1,0,2,0,66.5,2762.75
1,68,17,1,1,0,0,0,1,45.05,770.6
1,68,35,1,1,0,0,0,1,101.4,3496.3
1,46,10,1,0,0,0,0,0,29.5,255.25
1,56,1,0,1,0,0,0,0,20.6,20.6
0,64,48,1,1,0,0,1,0,75.15,3772.65
1,75,1,1,1,0,0,0,1,69.5,69.5
0,53,41,0,1,0,0,2,1,19.85,810.45
1,51,51,1,0,0,1,1,0,59.3,3014.65
1,70,1,1,1,0,0,0,1,69.85,69.85
1,55,6,1,1,0,1,0,0,55.9,365.35
0,19,26,1,1,1,1,1,1,87.15,2274.1
1,31,7,1,1,0,0,0,1,79.7,586.05
0,27,28,0,1,0,0,0,1,19.55,543.8
0,38,36,1,1,0,0,1,0,55.8,1941.5
1,70,24,1,1,0,0,0,1,104.25,2433.9
0,26,22,1,1,0,0,0,1,100.65,2415.95
0,51,3,1,1,0,0,0,0,94.9,273.2
0,58,17,1,1,0,1,1,0,56.1,946.95
0,80,32,1,1,0,0,2,0,90.95,2897.95
0,27,5,1,1,1,1,0,1,55.75,266.95
0,32,57,1,1,0,1,0,1,99.65,5497.05
1,40,1,1,0,0,0,0,1,50.35,50.35
0,64,66,0,1,0,0,2,1,25.3,1673.8
0,31,8,0,1,0,0,1,1,19.2,161.95
0,24,41,0,1,0,0,2,1,20.0,879.8
0,47,54,1,0,1,1,2,0,45.2,2460.55
1,45,1,1,1,0,0,0,1,85.55,85.55
0,29,6,1,1,0,0,0,0,60.9,414.1
0,43,24,0,1,0,0,2,1,19.7,494.05
0,56,72,1,1,1,1,2,0,66.85,4758.8
0,61,58,1,1,0,0,1,1,105.2,6225.4
1,60,1,1,1,0,0,0,1,49.65,49.65
0,45,68,0,1,0,0,2,1,24.15,1498.85
0,25,33,0,1,0,0,1,1,19.45,600.25
0,28,3,0,1,0,0,0,1,20.5,76.95
0,26,47,0,1,0,0,1,0,19.9,942.95
0,40,51,1,1,1,0,0,1,80.75,4116.9
0,67,72,1,1,0,1,2,1,109.55,7920.7
0,45,68,0,1,0,0,2,0,19.95,1377.7
0,49,46,0,1,0,0,2,0,19.2,908.15
0,55,72,1,1,1,1,2,0,84.3,5997.1
0,43,10,1,0,1,1,2,1,52.55,525.5
0,36,70,0,1,0,0,2,0,24.25,1724.15
0,43,21,0,1,0,0,2,0,19.6,390.4
1,36,25,1,1,0,0,0,1,89.15,2257.75
0,67,67,1,1,0,1,1,1,107.05,7142.5
1,28,12,1,1,0,0,0,1,84.5,916.9
1,69,1,1,1,0,0,0,1,69.75,69.75
1,63,9,1,1,0,0,0,1,85.35,754.65
0,20,52,1,1,0,0,1,0,101.25,5301.1
1,46,2,1,1,0,0,0,0,69.75,144.55
0,43,72,1,1,0,1,2,1,97.95,7114.25
0,29,17,1,1,0,0,0,1,75.4,1322.55
0,31,71,1,0,1,1,2,0,58.65,4145.25
0,61,30,0,1,0,0,1,0,25.35,723.3
0,24,12,0,1,0,0,2,0,21.05,262.05
1,63,1,1,1,0,0,0,0,76.35,76.35
1,29,39,1,1,0,0,0,1,86.3,3266.0
0,39,18,0,1,0,0,0,0,20.45,357.0
0,76,71,1,1,0,1,1,1,86.7,6179.35
0,48,67,0,1,0,0,2,1,20.8,1411.9
0,65,57,1,0,0,0,2,1,55.0,3094.05
0,39,68,1,1,1,1,2,1,88.85,6132.7
0,27,1,1,1,0,0,0,1,44.55,44.55
0,78,12,1,1,0,0,2,1,73.3,828.05
0,24,17,0,1,0,0,0,0,21.1,385.55
0,50,2,0,1,0,0,0,0,24.85,62.0
0,36,52,1,1,0,1,1,1,64.3,3410.6
1,64,4,1,1,0,0,0,0,89.6,365.65
1,50,1,1,1,0,0,0,0,73.5,73.5
1,69,51,1,1,0,1,0,1,77.5,3807.35
1,37,1,1,1,0,1,0,1,48.55,48.55
1,66,55,1,1,0,0,0,1,85.45,4874.7
0,32,26,1,1,0,0,1,0,50.35,1285.8
0,50,1,1,1,1,0,0,1,95.85,95.85
1,21,70,1,1,1,1,2,1,114.2,7723.9
1,48,13,1,1,0,0,0,1,79.25,1111.65
0,31,68,1,1,1,1,2,0,95.1,6683.4
1,23,1,1,1,0,0,0,1,74.6,74.6
1,56,7,1,1,0,1,0,1,51.0,354.05
0,60,67,1,1,1,0,2,1,111.3,7567.2
0,73,14,0,1,0,0,1,0,19.65,228.65
0,60,61,1,1,0,1,1,1,100.7,6018.65
0,20,72,1,1,1,1,2,0,90.95,6652.45
0,24,53,0,1,0,0,2,0,24.6,1279.0
0,25,72,1,1,1,1,2,1,116.45,8013.55
1,35,25,1,1,0,0,0,1,99.5,2369.05
0,21,20,0,1,0,0,0,0,20.0,417.65
0,59,61,1,0,1,1,1,0,43.7,2696.55
0,48,26,1,1,0,0,0,1,85.75,2146.5
1,54,49,1,1,0,0,0,1,99.05,4853.75
1,70,3,1,1,0,0,0,1,94.6,279.55
0,21,24,1,1,1,0,0,1,89.55,2259.35
0,38,23,1,1,1,1,1,1,68.75,1689.45
1,59,19,1,1,0,0,0,1,83.65,1465.75
0,54,72,0,1,0,0,2,0,24.75,1859.1
0,45,72,1,1,1,1,2,1,89.4,6376.55
0,59,71,1,1,1,1,2,0,85.75,6223.8
0,30,40,1,1,1,0,1,1,89.6,3488.15
0,47,14,1,1,0,0,0,1,92.9,1337.45
0,25,39,1,0,1,0,0,1,40.6,1494.5
0,24,43,1,1,1,1,1,1,71.9,3173.35
1,61,3,1,0,0,0,0,1,35.15,99.75
0,21,16,0,1,0,0,2,0,18.95,326.8
0,36,1,1,0,0,0,0,1,29.85,29.85
0,52,25,0,1,0,0,1,0,20.05,520.1
0,33,31,1,1,0,0,0,1,59.05,1882.8
0,58,10,0,1,0,0,1,0,19.5,225.85
0,58,66,1,1,0,1,2,1,59.75,3996.8
1,55,1,0,1,0,0,0,1,20.2,20.2
1,27,4,1,0,0,0,0,1,29.65,118.5
0,76,1,1,1,0,0,2,0,74.3,74.3
0,53,67,1,1,1,1,1,1,109.4,7281.6
1,75,7,1,1,0,0,0,1,84.55,646.85
0,57,56,1,1,0,1,1,0,52.7,3019.7
